genome,M302682,M302681,M302706,M302676,M302708,M302692,M302703,M302717,M302680,M302721,M302696,M302718,M302711,M302710,M302691,M302684,M302679,M302702,M302678,M302715,M302693,M302704,M302675,M302690,M302687,M302716,M302700,M302683,M302701,M302688,M302698,M302689,M302695,M302707,M302714,M302677,M302720,M302705,M302712,M302709,M302697,M302686
D300500:bin_000011,0,0,1.033,0,0,0,0,0.85,0,1.722,0,0,0,0.914,1.132,0,0,0,0,0,1.044,0,0,1.095,0,0,0.865,0,0,0,1.758,0,1.159,0.987,0,1.455,0.968,0,0,0,1.229,0
D300506:bin_000004,13.864,8.185,14.238,8.784,14.989,10.238,13.874,12.492,5.803,26.205,6.542,11.872,8.588,11.1,17.351,6.723,10.932,0,7.396,10.885,17.742,12.441,16.899,17.687,13.664,10.401,14.511,5.117,13.152,12.195,23.627,14.171,17.427,16.29,10.76,22.958,16.123,9.088,12.173,9.247,20.763,5.408
D300509:bin_000001,6.107,3.723,9.03,4.336,5.224,4.485,5.826,5.472,3.223,12.603,2.34,7.434,4.552,6.036,4.491,3.184,4.541,0,3.97,5.174,4.915,6.392,5.249,6.453,5.16,6.424,8.463,2.718,5.629,4.529,17.176,5.01,6.21,4.624,5.845,9.643,9.624,3.347,5.54,3.495,6.338,2.64
D300511:bin_000002,87.364,56.462,113.758,59.551,93.616,79.398,95.028,84.335,35.554,186.8,45.455,82.708,75.489,89.777,118.511,40.104,75.573,0,49.061,77.049,106.916,90.231,87.54,119.53,88.298,66.203,87.664,45.159,90.263,76.017,171.796,77.787,128.873,112.983,66.832,167.334,99.83,58.339,75.356,65.133,131.675,39.147
D300511:bin_000016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D300514:bin_000003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D300519:bin_000006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D300521:bin_000005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D300521:bin_000006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D300526:bin_000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D300526:bin_000014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GEXTRA:bin_000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GEXTRA:bin_000002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GEXTRA:bin_000004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GEXTRA:bin_000006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GPB:bin_000001,6.501,3.732,8.209,4.271,7.407,5.675,7.705,6.398,3.257,15.59,3.316,5.97,5.361,6.554,9.271,3.073,6.817,0,4.742,5.99,7.7,5.761,6.045,8.84,6.099,6.071,6.939,3.185,5.997,7.08,12.94,6.936,10.81,8.346,5.261,13.333,8.656,4.193,5.777,5.053,10.485,3.01
GPB:bin_000002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GPB:bin_000003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GPB:bin_000004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GPB:bin_000005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GPB:bin_000009,0.896,0,0,0,0,0,0,0,0,1.328,0,0,0,0,0,0,0,0,0,0,0,0,0.668,0,0.846,0,0,0,0,0,0.773,0,0,0.881,0,0.734,0.767,0,0,0,0.897,0
GPB:bin_000010,4.331,2.597,4.85,3.353,4.796,2.451,5.179,4.56,1.832,10.322,2.019,4.192,3.413,4.532,5.163,2.098,2.781,0,2.681,4.555,5.404,3.676,4.11,5.546,4.577,3.562,3.63,2.317,3.84,3.824,7.844,4.332,5.645,4.982,3.981,7.789,4.876,2.551,3.236,2.812,6.783,1.504
GPB:bin_000012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GPB:bin_000014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GPB:bin_000015,14.853,14.211,19.563,10.091,16.726,12.969,14.299,14.739,7.673,35.597,7.774,14.758,13.98,13.604,19.332,6.621,14.729,0,7.844,13.63,20.23,15.626,14.365,17.42,16.154,11.693,16.898,7.92,13.094,13.734,29.202,18.408,27.092,20.464,14.258,43.468,19.269,10.922,11.036,11.529,26.94,4.821
GPB:bin_000016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GPB:bin_000017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GPB:bin_000019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GPB:bin_000020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GPB:bin_000021,5.951,5.221,13.376,25.073,10.837,6.234,4.991,2.989,0,41.123,4.744,8.352,10.279,30.305,62.663,2.298,2.858,0,0,8.265,22.213,35.999,3.229,36.526,0,7.114,11.119,7.249,27.607,3.827,29.024,2.679,39.808,12.647,8.519,12.859,6.548,6.691,0,8.044,48.199,0
GPB:bin_000022,13.746,7.882,14.339,9.382,13.832,12.055,14.446,14.899,5.197,31.904,6.8,14.056,11.396,13.129,19.777,5.965,11.282,0,8.883,11.956,16.724,13.352,13.124,16.397,13.463,11.079,13.975,7.987,15.575,12.753,26.59,14.241,19.175,17.745,11.182,24.796,17.975,9.128,12.44,10.461,20.018,5.312
GPB:bin_000023,4.573,2.021,5.919,1.951,4.264,3.348,3.673,3.095,2.12,8.356,2.296,4.498,3.542,4.092,4.21,1.747,4.442,0,3.058,5.248,4.313,3.882,2.911,3.708,5.542,3.73,4.25,1.669,3.28,2.206,7.491,6.493,5.866,4.027,5.781,10.196,5.369,2.466,3.86,2.852,6.818,1.426
GPB:bin_000024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GPB:bin_000025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GPB:bin_000026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GPB:bin_000027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GPB:bin_000028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GPB:bin_000029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GPB:bin_000031,16.325,15.654,22.677,13.297,20.474,13.46,17.081,16.985,7.971,42.926,11.058,22.026,16.504,16.896,24.579,10.65,18.054,0,11.92,24.815,28.303,18.465,23.374,25.86,24.437,18.476,19.231,7.328,17.084,18.838,41.373,14.767,24.765,21.42,23.122,35.355,19.477,11.931,19.591,13.438,27.828,7.943
GPB:bin_000032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GPB:bin_000033,5.539,2.36,5.647,3.385,6.324,4.614,5.024,4.632,2.301,13.685,2.116,5.2,4.157,5.707,5.726,2.049,4.067,0,2.697,5.469,5.178,6.612,4.869,6.727,5.603,2.954,5.826,2.409,4.679,5.244,9.541,4.066,7.813,5.983,3.545,8.748,5.787,3.016,4.025,3.555,7.208,2.082
GPB:bin_000034,23.006,14.282,25.128,15.341,28.865,19.919,24.584,22.221,9.066,50.504,11.832,21.838,18.604,21.373,37.051,10.936,21.265,0,12.233,21.433,30.387,23.056,23.531,29.896,21.27,19.817,26.346,10.838,21.747,20.014,47.255,21.992,36.149,31.896,19.567,43.569,28.945,15.978,17.041,17.478,38.261,9.669
GPB:bin_000035,0,0,2.219,0,0,0,0,0,0,3.94,1.308,0,0,0,0,0,0,0,0,0,0,3.796,2.175,0,2.403,0,0,0,0,0,3.238,0,0,2.603,0,0,0,0,0,0,0,0
GPB:bin_000038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GPB:bin_000039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.658,0,0,0,0,0,0.656,0
GPB:bin_000040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GPB:bin_000041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GPB:bin_000042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GPB:bin_000043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GPB:bin_000045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GPB:bin_000049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GPB:bin_000051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GPB:bin_000053,143.943,90.677,170.976,88.1,172.283,119.363,157.885,130.439,61.077,328.962,65.672,145.016,109.064,138.995,195.049,68.626,121.771,0,81.111,138.132,172.037,143.324,133.236,190.309,146.245,126.953,158.551,67.41,135.289,122.345,268.671,126.028,187.167,177.629,126.591,277.018,177.508,94.906,110.405,102.625,216.32,57.48
GPB:bin_000054,37.42,23.359,50.426,22.148,40.117,33.3,40.788,34.859,17.371,92.302,20.623,36.16,28.332,34.363,50.675,16.607,32.224,0,18.747,30.14,49.014,37.952,35.321,52.151,37.629,26.109,31.9,18.609,37.896,36.485,65.214,32.538,56.978,49.916,30.844,71.297,42.263,24.714,29.373,27.774,60.542,16.678
GPB:bin_000055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GPB:bin_000056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GPB:bin_000057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GPB:bin_000058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GPB:bin_000059,11.97,7.567,14.392,9.08,16.221,11.166,14.206,11.84,5.305,27.613,5.985,12.605,10.234,11.05,17.825,5.95,10.329,0,7.091,12.207,17.276,12.396,14.519,17.088,12.105,12.027,15.317,7.031,13.159,11.089,23.395,11.897,20.49,17.022,10.57,25.994,15.701,8.123,9.173,8.787,20.558,4.816
GPB:bin_000060,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GPB:bin_000061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GPB:bin_000065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GPB:bin_000067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GPB:bin_000069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GPB:bin_000070,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GPB:bin_000071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GPB:bin_000073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GPB:bin_000074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GPB:bin_000075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GPB:bin_000076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GPB:bin_000078,3.432,1.774,3.905,1.26,3.913,2.046,3.297,1.755,1.172,5.369,2.015,2.318,2.031,2.774,4.927,0.675,3.287,0,1.486,3.179,3.984,1.82,3.015,4.06,2.625,2.113,2.221,1.591,2.386,2.223,3.373,2.294,4.51,3.754,1.988,4.469,2.621,2.162,2.653,2.456,5.556,1.011
GPB:bin_000080,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.022,0,0,0,0,0,0,0,0,0,0,0,1.02,0,0,1.631,0.908,0,0,0,0,0
GPB:bin_000082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GPB:bin_000083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GPB:bin_000084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GPB:bin_000085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GPB:bin_000086,9.986,5.759,7.5,6.327,10.683,9.462,9.728,7.436,3.81,15.646,3.539,6.528,5.919,11.767,10.977,2.982,7.246,0,5.007,11.028,10.436,9.755,18.079,7.118,4.7,6.679,11.287,3.096,8.899,15.009,12.812,6.746,13.016,9.145,7.66,12.743,10.507,4.976,8.974,6.949,12.88,4.503
GPB:bin_000087,12.53,6.578,12.726,7.513,15.65,9.868,13.149,11.202,4.791,26.993,6.021,11.382,7.888,10.233,18.193,5.264,12.122,0,6.919,12.795,16.778,10.467,12.731,16.906,15.048,9.658,12.582,6.52,10.461,10.445,16.755,10.735,15.969,17.02,9.963,18.469,13.276,8.006,8.867,8.408,20.767,4.785
GPB:bin_000088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GPB:bin_000089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GPB:bin_000092,22.351,15.282,30.275,14.975,25.86,20.152,22.912,22.367,9.773,52.623,11.197,20.878,18.156,23.417,29.406,11.185,20.374,0,12.811,19.549,27.483,22.74,21.505,29.999,25.148,18.262,21.734,11.351,21.854,21.516,42.701,20.909,30.684,29.039,19.846,43.878,26.052,14.319,17.768,16.793,33.945,9.357
GPB:bin_000093,10.226,5.617,10.816,4.858,10.309,6.845,9.649,8.433,4.217,21.573,4.56,9.302,7.411,10.481,12.934,4.37,7.088,0,5.301,8.598,11.747,6.993,8.024,12.614,7.253,8.309,10.802,4.883,9.461,6.913,16.711,9.16,11.352,9.088,7.084,18.518,12.158,5.712,8.477,6.15,14.084,3.177
GPB:bin_000094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GPB:bin_000095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GPB:bin_000097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GPB:bin_000099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GPB:bin_000100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GPB:bin_000104,68.699,44.04,93.615,45.782,82.399,54.742,76.075,67.137,30.279,169.154,34.807,70.36,54.66,72.561,95.507,33.114,61.406,0,38.519,64.754,84.118,70.821,67.395,95.588,70.003,52.038,74.334,36.483,66.334,61.921,132.108,62.352,96.548,87.27,58.592,128.637,79.32,44.014,54.949,52.161,104.094,27.998
GPB:bin_000111,39.292,21.143,46.092,23.186,48.046,31.766,43.368,33.816,16.684,75.625,21.259,38.871,32.606,44.571,57.704,17.199,34.447,0,23.189,36.562,51.906,37.89,45.497,63.809,41.099,34.178,39.073,20.762,39.697,29.017,74.289,33.953,59.373,55.498,32.803,69.62,55.531,28.469,35.634,32.847,63.353,16.055
GPB:bin_000112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GPB:bin_000113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GPB:bin_000114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
