genome,M304225,M304234,M304345,M304338,M304343,M304319,M304248,M304220,M304228,M304308,M304226,M304232,M304324,M304346,M304307,M304242,M304224,M304333,M304330,M304320,M304256,M304352,M304331,M304231,M304309,M304342,M304238,M304215,M304353,M304258,M304254,M304327,M304318,M304217,M304219,M304328,M304314,M304221,M304336,M304230,M304344,M304321,M304310,M304351,M304257,M304347,M304245,M304337,M304350,M304235,M304313,M304218,M304249,M304255,M304240,M304349,M304213,M304315,M304341,M304236,M304323,M304244,M304233,M304239,M304246,M304253,M304326,M304223,M304252,M304216,M304348,M304335,M304325,M304214,M304243,M304311,M304339,M304250,M304322,M304316,M304237,M304211,M304227,M304332
00-TM1:bin_000074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00-TM1:bin_000078,2.424,2.041,5.034,0,2.007,0,0,1.589,0,0,1.551,0,3.545,3.484,0,0,0,1.249,0,2.837,0,1.209,0,1.397,0.79,0,0,1.459,3.436,10.223,1.771,0.894,1.978,1.401,2.502,0.768,0,2.44,1.055,0,9.182,0.841,0,0,3.037,6.961,2.303,0,0,2.156,1.468,0.769,1.757,1.958,2.337,0,0,2.366,1.431,2.176,1.579,2.577,1.186,2.653,0,1.351,1.151,2.024,3.504,3.336,1.52,1.208,0,0,0,0,0,0,4.998,3.039,0,8.333,3.75,0
00-TM1:bin_000084,0,0,3.509,0,0,0,1.804,0,0,0,0,0,1.382,0,0,0,0,0,0,0,0,0,0,0,0,1.106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.702,0,0,0,3.188,0,0,0,1.339,1.582,0,0,1.438,1.688,0,0,1.239,0,0,1.303,0,0,2.61,0,0,0,0,0,0,0,0,0,1.854,0,0,0,0,0,1.671,0,1.354,0,0
00-TM1:bin_000088,0,0,2.796,1.044,0,1.077,0,0,0,1.05,0,0,1.391,0,0,0,0,0,0,1.235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.744,0,0,0,0,0,0,2.391,0,0,0,0,0,0,0,0,0,1.184,0,1.939,0,1.504,1.038,0,0,1.209,0,1.474,0,0,0,0,0,1.055,0,0,0,0,0,0,1.71,1.461,0,1.481,0.879,0
00-TM1:bin_000099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00-TM1:bin_000117,0,1.603,9.331,1.781,2.957,2.111,2.187,0,0,1.722,1.859,1.216,2.961,2.046,0,0,4.707,1.428,1.766,2.169,0,1.358,1.816,2.442,0.749,0,1.896,2.678,3.681,2.542,1.983,1.304,0,2.094,2.726,1.046,0,0,3.001,0,0,1.15,2.006,0,3.35,5.625,2.608,1.907,0,1.774,1.424,0,3.424,1.819,0,1.874,0,2.139,2.793,2.097,1.943,2.243,2.142,2.395,1.918,1.58,2.03,2.478,2.288,4.761,1.694,1.823,0,1.612,0,0,1.877,1.688,2.362,2.097,1.719,2.979,1.775,0
00-TM1:bin_000135,1.65,2.296,7.457,2.748,3.437,1.724,2.05,1.964,0,1.73,1.806,2.241,2.762,3.238,0,0,3.547,1.687,2.614,3.61,0,1.731,1.773,2.462,1.109,2.126,1.986,2.719,3.721,4.893,2.254,1.777,2.489,1.729,2.75,1.205,0,1.96,3.485,2.202,2.008,1.932,0,0,3.627,4.689,0,1.999,0,2.537,2.007,1.1,2.542,2.61,2.121,2.247,0,2.435,2.098,2.604,3.058,1.869,1.536,4.475,1.892,2.271,1.842,3.38,2.814,5.547,1.779,2.992,2.702,1.7,0,0,1.622,4.048,3.243,3.863,1.818,3.477,2.595,2.25
00-TM2:bin_000005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00-TM2:bin_000007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00-TM2:bin_000016,4.928,6.634,30,8.482,11.898,7.147,7.005,7.167,0.956,6.277,10.321,8.578,8.183,12.385,1.854,0,15.767,6.082,8.8,11.578,0,6.876,3.664,4.457,3.248,6.569,3.476,8.241,15.204,15.272,8.1,5.256,7.701,9.205,9.887,5.384,26.989,7.927,13.958,1.994,5.419,6.653,8.551,0,13.925,14.214,3.415,8.962,0,4.141,7.625,3.829,6.269,7.314,8.123,7.771,0,9.559,8.137,9.531,14.775,7.533,7.971,6.846,8.188,4.695,7.112,10.701,8.85,18,6.141,9.716,7.672,5.173,8.027,6.531,7.109,7.831,8.473,10.875,7.767,13.269,8.836,4.42
00-TM2:bin_000034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00-TM2:bin_000054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00-TM2:bin_000080,7.586,11.679,29.403,14.271,15.241,7.155,13.756,7.949,1.703,10.528,13.018,11.247,14.137,18.28,3.632,0,12.966,5.496,12.038,11.074,0,7.866,7.038,5.616,6.919,8.227,4.704,13.271,22.733,27.031,5.965,9.057,10.948,7.61,15.735,5.978,12.298,10.452,17.865,2.363,7.368,10.002,5.04,0,14.862,23.797,9.204,3.175,0,9.25,9.322,4.546,10.276,11.585,11.033,6.929,6.509,14.722,10.118,15.102,13.713,10.576,11.06,18.286,9.701,10.024,9.174,12.255,14.516,22.855,7.464,21.247,12.965,7.308,7.061,4.037,6.776,12.489,11.526,16.642,7.863,8.916,14.98,11.386
00-TM2:bin_000086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00-TM2:bin_000116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00-TM3:bin_000043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00-TM3:bin_000053,0,0,1.263,0,0,0,0,0,0,0,0,0,0,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.827,1.055,0,0,0,0,0,0,0,0,1.105,0,0,0,0,0,0.789,0.785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.045,0,0,0,0,0,0,0,0,0,0,0,1.002,0,0
00-TM3:bin_000079,8.922,8.216,34.195,2.948,17.855,6.891,3.05,13.518,1.565,2.066,13.841,8.903,15.341,5.132,1.791,0,12.624,4.303,8.179,16.043,0,16.099,3.179,4.207,4.06,6.81,17.352,9.856,20.07,24.688,3.219,10.29,16.895,14.696,13.677,5.957,4.823,18.75,16.354,6.836,2.486,2.223,4.997,0,17.715,15.928,2.83,4.363,0,10.82,5.028,2.645,11.514,29.916,6.206,9.207,3.326,18.027,7.119,14.608,17.723,4.877,4.018,17.856,8.678,3.632,15.439,24.706,10.733,30.375,7.862,15.571,12.283,7.523,0,14.558,11.986,8.846,12.377,12.609,3.711,21.095,8.782,9.817
00-TM4:bin_000006,17.837,27.181,78.95,35.022,55.469,24.074,19.134,24.99,2.485,17.419,25.707,26.174,22.69,24.57,9.486,0,47.277,24.374,21.168,30.033,0,18.193,17.667,20.848,10.542,19.407,12.732,27.897,37.496,46.894,19.622,15.612,22.052,21.053,23.966,14.976,14.036,30.074,32.942,17.383,15.574,24.204,11.911,25.927,37.976,79.72,15.089,19.621,0,16.647,18.585,10.594,22.608,24.218,13.721,46.112,11.717,27.859,14.58,26.299,33.877,19.84,23.671,24.862,35.544,25.246,21.009,26.585,25.999,49.109,22.16,30.909,23.671,22.455,15.481,12.668,21.668,30.766,32.676,27.831,20.588,32.337,21.529,21.216
00-TM4:bin_000010,10.378,11.169,35.751,26.304,25.891,9.154,10.765,9.293,1.093,16.773,13.149,11.37,15.331,11.32,3.706,0,23.171,9.453,10.104,14.436,0,10.087,14.181,6.93,5.762,13.342,8.197,11.446,21.799,26.201,11.174,9.105,9.953,14.126,11.322,6.759,3.862,10.699,26.508,6.966,10.031,11.736,3.573,0,18.605,48.122,10.194,15.286,0,12.363,10.061,4.298,13.749,14.01,7.805,22.639,9.639,12.557,7.854,9.455,14.997,8.77,11.866,21.024,17.626,9.41,9.955,15.694,13.727,26.78,7.622,12.55,16.543,8.957,12.584,9.863,12.919,13.238,19.399,13.213,11.847,19.125,12.983,3.869
00-TM4:bin_000018,5.28,7.912,15.136,8.235,8.59,4.258,5.683,4.781,0.541,7.484,5.815,9.966,8.522,7.139,1.795,0,8.015,3.814,8.415,8.748,0,4.325,4.189,4.26,2.943,5.605,3.625,7.971,8.237,14.236,4.5,4.274,6.979,6.275,8.051,3.297,0,2.807,14.918,3.599,4.312,4.322,0,0,9.281,9.786,4.483,7.087,0,6.675,3.384,2.16,5.881,5.896,5.806,4.447,8.99,5.45,7.633,5.401,6.743,7.611,5.103,11.225,6.063,5.558,4.541,9.274,6.613,10.199,4.243,8.944,6.72,3.64,12.23,8.532,6.071,7.252,10.118,8.362,4.281,9.033,7.024,2.96
00-TM4:bin_000030,10.949,20.705,33.816,17.361,23.636,16.791,15.571,11.679,1.65,18.855,13.783,17.339,18.764,24.025,4.739,0,26.439,10.411,16.951,20.264,0,9.73,9.719,11.69,7.316,9.81,10.487,21.276,25.969,37.094,15.655,13.134,15.787,15.054,21.616,9.11,21.755,12.712,27.414,12.979,13.129,10.775,21.95,0,25.123,26.448,20.134,15.187,0,14.46,13.319,6.892,18.361,15.624,12.14,14.584,10.095,15.348,17.484,17.3,20.966,11.905,13.094,25.274,16.323,13.068,11.511,20.14,18.391,34.441,10.814,21.539,17.455,10.922,16.669,14.335,13.716,16.593,18.596,17.611,14.594,26.547,17.477,11.151
00-TM4:bin_000036,22.875,20.535,46.922,15.945,30.457,10.719,15.035,18.415,2.02,18.343,23.782,19.53,18.594,27.537,5.798,0,22.353,13.196,13.172,48.82,0,21.197,11.173,28.022,4.833,16.654,11.199,18.843,46.799,123.945,54.658,9.217,14.337,7.528,26.314,10.1,3.347,10.456,23.361,54.138,12.79,10.686,7.55,0,30.173,39.571,3.48,11.022,0,16.078,13.307,3.402,11.84,16.841,11.239,28.051,0,15.979,21.602,8.054,15.423,11.279,16.77,24.961,9.246,25.517,13.819,25.454,15.408,68.693,16.464,18.181,23.333,8.996,5.108,4.032,7.518,43.243,23.275,16.267,16.565,28.524,19.52,9.119
07:bin_000036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
07:bin_000056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
07:bin_000064,19.117,11.853,23.68,10.368,18.647,3.845,7.084,9.603,0.787,14.771,10.238,9.6,5.453,12.17,3.779,0,19.304,4.114,5.563,38.859,0,15.303,2.383,34.493,1.209,3.039,3.701,16.353,25.711,107.16,38.132,2.646,4.256,2.592,8.184,1.804,0,3.411,6.769,51.098,8.414,5.383,4.068,0,15.981,12.826,17.544,2.109,0,3.772,10.902,0.937,4.04,13.893,3.213,2.309,13.938,7.343,17.905,4.607,6.81,1.996,6.404,12.549,2.448,13.122,4.693,7.314,3.574,49.942,9.212,5.029,16.409,2.042,0,0,4.549,17.213,3.702,7.003,7.033,19.962,17.536,5.22
07:bin_000080,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.685,0,1.184,0,0
07:bin_000086,1.961,4.006,5.332,2.707,2.601,2.036,2.23,2.629,0,0,2.74,2.211,3.707,2.759,0.874,0,3.513,1.397,2.167,3.106,0,1.653,1.242,1.777,1.017,1.538,2.164,2.303,4.334,4.527,1.723,1.441,3.01,3.008,2.721,1.551,0,0,5,0,0,1.619,0,0,4.081,5.233,3.15,2.569,0,2.485,1.626,0,1.986,1.702,2.552,2.368,0,2.536,2.437,2,2.475,2.376,2.109,3.066,4.353,0,2.617,3.224,0,4.825,1.496,2.758,2.793,2.487,0,0,2.883,2.454,3.733,2.774,2.91,3.282,1.885,0
07:bin_000111,0,0,2.116,0,0,1.481,0,0,0,1.333,1.509,0,1.133,0,0,0,0,0,0,1.307,0,0,0.882,0,0,0,0,0,1.556,1.475,0,0,0,1.515,1.388,0,0,0,1.729,0,0,0,0,0,0,3.104,0,0,0,0,0,0,0,1.14,0,0,0,0,0,0,1.182,0,0,1.359,0,0,0,0,0,1.762,0,0,0,1.347,0,0,0,0,0,2.018,0,6.177,1.152,0
07:bin_000158,0,1.12,2.19,0.961,0,0,0,0,0,0,1.204,1.288,1.166,1.059,0,0,0,0,0,0.752,0,0.728,0,0,0,0.949,1.358,0,1.496,1.157,0,0,0,0,0.996,0,0,0,0.921,0,0,0,0,0,1.255,1.232,0,0,0,0,0,0,0,0,0,1.415,0,0,0.88,0,0,1.063,1.047,1.181,1.167,0,0,1.215,0,3.38,0,0.971,0,0,0,0,0,0,1.941,0,1.105,0,0,0
07:bin_000176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
07-TM1:bin_000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
07-TM2:bin_000008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
07-TM2:bin_000021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
07-TM4:bin_000002,16.093,22.101,55.566,19.555,36.539,23.021,18.981,19.31,2.616,13.532,31.718,30.471,30.062,28.516,5.204,0,39.185,18.146,21.161,26.911,0,17.493,11.115,20.132,9.368,17.435,18.565,22.771,41.343,47.192,14.391,16.934,21.505,20.397,33.852,15.121,4.086,25.395,33.482,21.816,17.451,12.828,7.402,0,38.803,45.699,30.167,16.465,0,20.409,13.29,10.01,20.381,21.101,21.128,26.838,28.919,18.615,24.444,21.808,19.997,20.581,23.093,32.052,22.138,15.811,17.43,32.856,21.227,68.647,17.238,25.695,23.46,26.397,6.673,25.867,17.485,24.649,28.119,28.686,25.998,29.635,19.77,15.824
07-TM4:bin_000027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
07-TM4:bin_000032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
07-TM4:bin_000058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
07-TM4:bin_000059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
07-TM4:bin_000064,0.995,1.298,3.021,1.538,1.957,1.249,1.309,1.809,0,0,0.926,1.625,1.749,1.299,0,0,2.495,1.224,0.988,1.819,0,0.719,1.051,1.179,0.724,0,1.198,1.588,2.66,1.753,1.04,1.082,2.032,1.514,1.345,0.687,0,0,1.829,0,0,0.978,2.759,0,1.863,2.596,1.406,1.646,0,0,1.17,0,1.371,1.345,1.507,1.022,0,1.449,1.271,1.556,1.674,1.73,1.18,1.292,1.883,0,1.364,1.312,0,3.029,0.92,1.393,1.49,1.795,0,0,0,1.362,3.056,1.918,1.181,2.954,1.002,0
14:bin_000004,0,0,0.935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.287,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14:bin_000010,1.322,2.076,4.725,1.098,3.017,1.81,2.519,1.363,0,1.312,2.149,2.777,1.705,2.639,0.606,0,2.897,0.97,1.604,2.028,0,0.95,1.173,1.199,0.723,1.075,0,1.683,2.239,3.79,1.774,0.847,2.169,2.381,1.945,1.206,0,0,4.496,0,0,1.087,2.532,0,3.047,2.856,1.491,2.582,0,1.129,0.795,0.696,0,1.462,0,2.524,3.882,1.887,1.599,1.644,1.228,2.648,1.695,2.308,1.733,2.605,1.043,3.57,2.499,3.783,1.696,2.428,1.436,1.259,0,0,1.707,2.449,0,1.956,1.641,3.306,1.568,0
14:bin_000014,0,0,4.496,0,1.577,0,1.325,0,0,2.589,0,1.213,1.236,1.349,0,0,0,0,0,1.048,0,0,1.252,0,0,0,0,0,0,0,2.74,1.089,0,0,0,0,0,0,0,0,0,1.791,0,0,0,2.869,0,0,0,0,2.134,0,0,0,0,0,0,1.239,1.152,1.293,0,0,0,4.223,0,0,0,0,2.406,0,1.836,0,0,0,0,0,0,0,0,2.649,0,2.282,0,0
14:bin_000062,2.068,2.849,9.12,3.801,3.515,2.881,3.375,2.581,0,3.889,1.959,2.92,4.801,2.863,0.887,0,3.989,2.886,3.615,2.525,0,2.352,1.459,2.309,1.047,2.121,3.035,3.829,5.107,7.319,2.84,2.182,3.068,3.525,3.562,2.462,3.309,3.748,5.171,2.916,1.64,3.085,1.78,0,5.033,5.338,3.045,2.755,0,2.306,1.749,0.881,3.247,4.934,3.122,3.225,0,2.398,2.231,2.724,3.363,2.453,4.58,3.685,3.636,3.422,2.461,3.934,4.098,8.333,3.407,2.749,5.217,1.266,0,5.164,4.259,3.614,3.399,4.767,4.459,6.364,2.213,0
14:bin_000091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14:bin_000192,1.25,1.771,5.543,2.217,2.483,1.25,1.573,1.522,0,1.339,1.277,1.281,2.191,2.323,0,0,2.601,1.29,1.857,2.731,0,1.291,1.327,1.297,0.814,1.659,1.671,2.091,3.036,3.603,1.706,1.38,1.886,0,1.784,0.912,0,1.3,2.55,0,1.545,1.463,0,0,2.233,3.279,0,1.423,0,1.642,1.439,0.823,2.167,1.974,1.616,1.596,0,1.92,1.25,2.063,2.259,1.525,1.269,3.081,1.287,1.875,1.298,2.638,1.953,3.784,1.342,2.276,2.629,1.209,0,0,1.342,2.893,2.805,2.741,1.374,2.374,1.7,0
14-TM1:bin_000012,1.874,3.477,7.444,4.54,5.579,4.417,3.661,3.59,0,3.883,2.834,3.684,3.198,4.222,0.857,0,3.877,1.886,1.743,4.214,0,2.263,2.804,1.699,1.09,2.248,1.617,3.501,4.311,6.533,3.458,2.867,3.577,3.055,2.883,2.162,0,0,6.45,2.462,0,2.606,0,0,6.396,3.932,3.691,2.498,0,2.622,1.953,1.229,3.057,3.316,2.174,2.534,0,3.374,4.194,3.089,5.156,2.678,2.747,4.397,2.938,1.956,2.88,2.891,4.304,5.525,2.126,2.707,3.86,2.673,0,0,4.101,3.584,3.776,4.705,2.461,4.359,3.629,0
14-TM1:bin_000017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14-TM2:bin_000049,3.218,2.21,6.738,5.318,4.628,2.036,2.91,1.504,0,4.501,2.582,2.099,4.035,2.028,0.877,0,2.383,2.497,5.353,4.257,0,2.443,1.026,2.007,1.198,2.421,2.762,2.863,5.159,6.337,3.922,3.28,1.386,4.201,3.075,1.559,0,1.542,8.662,2.349,0,3.05,0,0,10.861,4.071,2.274,6.874,0,6.095,2.431,0.809,2.979,6.315,1.943,3.578,5.274,3.247,4.493,2.304,4.505,3.429,4.734,3.99,4.494,1.536,2.177,4.93,2.465,5.652,4.068,2.742,3.983,2.123,0,3.656,2.08,2.904,3.539,10.469,11.94,2.844,4.911,2.924
14-TM4:bin_000004,18.66,26.349,62.375,38.158,46.872,27.894,28.385,43.72,2.721,25.653,23.586,26.56,32.573,32.81,10.84,0,37.671,22.715,21.911,28.047,0,17.525,13.829,16.704,9.612,20.864,25.631,25.146,40.027,60.442,28.111,14.763,22.667,30.747,29.536,23.286,11.504,32.653,43.654,11.104,29.087,19.944,10.271,16.586,54.195,49.341,10.038,33.224,11.013,23.901,14.087,8.447,30.996,25.676,21.088,25.24,10.531,32.596,19.024,23.988,44.613,30.007,33.691,35.61,33.405,24.189,26.26,35.872,30.346,60.457,16.109,28.672,41.263,21.452,18.683,17.44,24.061,24.713,32.847,33.403,37.042,52.909,19.451,16.057
14-TM4:bin_000010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14-TM4:bin_000035,3.826,7.175,15.547,12.178,7.832,4.663,25.062,7.246,0.676,4.281,7.203,7.044,6.798,5.73,1.791,0,9.503,3.366,6.07,7.95,0,4.147,3.579,4.284,2.111,3.668,3.649,8.156,9.922,9.429,4.015,4.973,4.807,6.118,9.385,3.089,6.188,5.621,14.451,2.902,3.462,4.117,0,0,9.202,12.336,6.361,4.092,0,3.897,4.788,2.16,4.717,6.661,4.481,3.224,6.419,4.399,5.172,9.8,6.243,6.417,5.608,8.088,7.033,4.942,4.79,10.092,7.212,11.306,3.872,7.875,2.275,4.955,0,7.332,6.556,5.607,5.152,7.12,4.968,10.341,5.478,4.458
14-TM4:bin_000089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14-TM4:bin_000109,1.854,0,4.43,2.485,2.954,2.436,1.741,0,0,2.666,2.132,3.075,1.995,1.968,0,0,0,0,1.182,2.685,0,1.373,0.915,1.396,0.732,2.193,0,1.525,3.933,4.217,0,0,2.157,0,2.314,1.015,0,2.04,3.247,1.896,0,1.569,0,0,3.226,3.659,0,0,0,1.468,0,0.9,0,1.486,0,3.597,0,1.259,1.943,2.523,2.28,1.577,2.144,2.118,2.119,2.452,1.678,2.389,2.674,3.513,1.575,2.005,0,0,0,4.655,0,2.078,1.977,2.105,2.333,0,1.569,0
21:bin_000024,8.202,9.905,28.056,16.193,10.672,11.709,13.641,11.277,1.322,7.72,11.61,15.592,10.369,11.52,3.252,0,14.53,6.317,7.999,12.776,0,8.054,5.106,8.944,2.685,6.772,7.9,8.927,16.964,21.63,6.707,7.249,5.142,8.652,11.682,7.154,4.661,9.872,19.81,4.713,6.501,7.905,4.506,0,14.994,15.296,8.797,6.513,0,7.491,3.721,1.939,13.347,8.934,10.434,7.289,11.561,7.799,6.785,7.716,9.74,11.338,11.393,12.122,13.379,10.083,5.769,14.173,9.112,24.745,7.582,10.639,8.305,6.377,11.033,8.335,13.971,11.499,8.381,8.116,9.127,8.585,6.602,4.328
