genome,M304956,M304944,M305029,M305061,M305067,M304940,M305030,M305046,M305038,M305068,M304959,M305047,M304961,M305071,M305075,M305055,M304943,M305032,M305058,M305054,M304974,M304955,M304965,M304979,M304972,M305041,M305028,M304978,M304936,M304966,M304941,M305074,M305036,M304938,M304977,M304937,M305053,M305063,M305066,M305064,M304947,M304950,M305049,M304960,M304949,M304953,M305059,M304967,M305031,M304948,M304957,M305069,M305033,M304935,M304932,M305051,M304934,M305060,M305035,M304968,M305040,M304954,M305073,M305056,M304975,M305048,M304970,M305043,M305037,M305042,M304973,M305065,M304963,M304964,M304971,M304952,M305044,M304939,M304942,M305050,M305052,M305070,M304962,M304945
MPB:bin_000074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MPB:bin_000075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MPB:bin_000076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MPB:bin_000079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MPB:bin_000080,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MPB:bin_000081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MPB:bin_000082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MPB:bin_000083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MPB:bin_000085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MPB:bin_000087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.274,0,1.827,0,0
MPB:bin_000088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MPB:bin_000090,32.966,10.289,21.54,26.554,13.125,38.057,27.412,9.263,21.508,26.199,41.699,21.205,56.842,20.477,16.305,11.874,12.726,13.31,6.511,14.624,20.636,9.556,40.66,25.03,26.303,12.691,30.346,9.238,2.439,1.964,21.247,58.098,19.752,35.106,33.176,70.134,12.516,24.291,30.178,14.163,63.242,34.846,16.481,31.401,42.341,31.042,30.106,37.569,22.321,34.925,28.239,22.704,20.766,44.489,0,14.673,32.643,21.567,6.99,4.326,15.842,32.914,0,22.459,16.913,17.201,57.48,0,29.901,34.083,26.566,17.575,48.259,46.777,25.342,42.606,19.257,18.396,24.058,54.717,0,27.216,60.677,97.43
MPB:bin_000091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MPB:bin_000092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MPB:bin_000093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.269,0,0,0,0
MPB:bin_000094,0,0,6.555,0,0,0,3.839,0,0,0,7.425,0,7.58,0,0,0,0,0,0,2.743,0,0,0,6.59,0,2.449,0,0,0,0,0,6.786,0,0,0,0,2.979,0,0,0,0,14.903,2.942,0,0,3.682,0,4.908,0,0,6.304,0,0,0,0,0,0,0,0,0,0,16.626,0,0,0,0,7.79,0,3.035,0,0,3.404,0,0,0,0,2.653,3.055,0,6.371,0,0,5.727,0
MPB:bin_000095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MPB:bin_000097,0,0,0,2.638,1.936,5.93,3.399,1.811,3.119,5.256,4.727,3.37,6.049,2.646,2.779,0,2.733,0,0,0,2.775,1.87,3.334,0,4.771,0,2.924,0,0,0,0,5.952,2.891,2.645,5.876,5.231,2.187,0,2.159,0,5.569,4.492,0,0,0,2.455,0,0,0,0,0,2.484,0,0,0,3.225,0,0,2.08,0,0,6.333,0,2.837,0,2.166,5.789,0,0,3.049,5.692,3.979,0,0,0,3.279,0,2.255,0,8.959,0,3.377,0,7.619
MPB:bin_000100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MPB:bin_000103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MPB:bin_000105,2.558,0,2.671,0,0,2.28,0,0,4.1,2.047,4.01,3.216,2.965,2.712,2.343,0,2.338,0,0,0,1.93,0,3.945,0,4.036,1.442,4.311,0,0,0,3.806,6.515,1.619,4.183,2.863,7.689,1.717,2.391,0,1.773,10.765,3.116,0,4.339,3.178,2.692,1.978,2.017,1.797,3.403,2.588,0,1.355,4.787,0,2.265,2.853,2.51,1.307,0,3.904,4.325,0,3.775,0,0,5.712,0,3.185,2.227,6.811,2.987,3.276,5.73,0,2.691,1.692,2.599,0,8.403,0,2.975,3.5,17.61
MPB:bin_000106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.336,0
MPB:bin_000107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MPB:bin_000108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MPB:bin_000109,0,0,0,4.644,0,0,2.629,0,0,2.82,4.381,0,0,0,0,2.701,0,0,0,0,0,0,0,0,35.663,0,1.925,0,0,0,0,4.379,0,0,0,0,0,0,0,0,0,0,0,3.59,3.398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.581,0,0,0,3.773,0,0,4.275,0,0,0,0,0,0,0,5.357
MPB:bin_000110,16.075,8.68,22.073,27.645,13.108,28.005,26.607,16.638,17.218,60.259,87.397,14.831,51.511,20.554,18.975,13.122,16.15,19.983,7.349,24.399,21.032,24.476,40.291,43.33,55.797,16.157,14.032,6.859,4.033,0,29.535,66.508,17.79,33.119,79.872,40.35,16.643,20.416,12.405,9.653,38.388,63.342,46.104,25.121,21.209,24.129,46.871,14.14,51.334,88.649,16.69,9.664,25.644,25.527,0,12.363,26.092,14.644,14.29,5.931,3.805,82.385,0,18.316,24.081,11.955,43.258,0,47.087,36.981,46.406,11.831,25.665,65.119,36.981,63.224,23.866,27.651,12.548,65.912,0,48.143,55.561,90.308
MPB:bin_000111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MPB:bin_000113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MPB:bin_000114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MPB:bin_000115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.431,0,0,0,0,0,0,0,0,0,0,1.656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.173,0,0,0,0,1.849,0,0,0,0,0,0,0,0,0,0,0,0
MPB:bin_000116,0,0,4.085,5.155,2.726,2.953,2.95,0,7.316,8.405,10.363,7.472,6.047,4.447,3.63,3.62,3.084,4.578,3.111,2.203,10.998,2.719,7.305,11.797,8.025,8.303,0,0,0,0,0,12.591,10.574,3.182,4.091,6.044,2.483,6.886,2.919,2.338,9.281,7.415,9.226,3.97,0,3.415,5.212,5.833,10.22,6.077,15.026,3.568,5.592,4.952,0,3.643,4.178,6.327,3.848,0,1.519,11.282,0,5.591,8.472,3.164,17.42,0,5.784,19.142,8.731,3.357,8.787,3.655,0,4.849,6.739,2.19,0,17.128,0,8.779,7.2,12.908
MPB:bin_000120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MPB:bin_000122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MPB:bin_000123,3.253,0,1.774,0,0,0,0,0,0,0,0,4.766,0,2.217,3.411,0,0,0,0,0,0,0,3.07,3.405,2.696,0,0,0,0,0,0,2.534,0,2.348,0,4.079,1.607,0,0,0,9.48,0,0,0,0,0,3.763,0,2.621,0,0,0,0,5.6,0,0,0,0,0,0,2.005,0,0,3.175,0,0,3.23,0,2.767,3.031,0,0,0,0,0,0,1.655,0,2.535,2.867,0,0,0,6.095
MPB:bin_000125,0,0,0,0,0,0,0,0,0,0,0,1.71,3.176,0,0,0,0,0,0,0,0,2.94,0,0,4.847,0,0,0,0,0,0,0,0,0,3.704,3.694,0,0,0,0,5.468,0,0,0,0,0,0,3.395,6.026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.398,0,0,0,0
MPB:bin_000127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MPB:bin_000129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MPB:bin_000130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MPB:bin_000131,35.718,13.37,25.548,24.877,14.777,28.139,17.479,11.185,33.454,20.568,74.186,36.352,64.968,26.882,19.607,11.868,17.287,20.153,8.569,22.845,23.313,11.229,56.454,41.3,33.414,18.019,52.655,15.06,3.664,1.92,27.353,62.111,37.581,50.908,44.623,60.518,16.351,41.891,36.309,13.67,73.949,43.152,15.165,31.822,61.003,34.846,37.14,45.448,36.032,24.814,31.845,38.248,25.102,42.367,0,15.263,34.067,24.694,17.988,7.183,10.608,28.366,0,27.026,19.134,21.467,73.381,0,28.92,46.365,32.69,33.862,52.254,53.756,39.87,95.64,25.693,35.51,20.129,72.966,0,36.857,56.403,138.005
MPB:bin_000132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.572,0,0,0,0,0,2.525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MPB:bin_000133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MPB:bin_000135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MPB:bin_000136,0,0,0,2.832,0,0,2.181,0,2.054,0,3.385,0,3.553,2.072,0,1.805,0,0,0,0,0,1.655,0,0,0,0,0,0,0,0,0,4.629,2.332,0,3.05,3.363,0,0,0,0,3.301,0,1.956,2.505,3.5,0,0,0,0,3.705,0,0,0,3.378,0,0,0,2.213,0,0,0,0,0,0,0,0,0,0,0,2.496,0,1.918,4.237,2.888,0,3.665,0,0,0,0,0,2.076,3.214,5.645
MPB:bin_000137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MPB:bin_000138,0,0,4.981,3.821,1.806,3.877,3.629,4.361,4.173,5.478,12.947,4.751,12.686,5.588,2.174,2.431,0,5.873,0,2.654,3.622,3.187,5.796,6.98,5.662,2.002,4.421,2.922,0,0,5.168,10.924,5.01,5.924,12.448,11.222,4.649,4.655,3.633,3.385,7.316,8.748,4.412,6.447,6.655,6.612,3.621,4.928,5.997,5.059,4.665,5.385,3.505,7.964,0,3.458,3.354,7.278,4.194,0,0,10.26,0,6.515,0,3.643,13.875,0,5.039,7.665,3.576,4.941,8.537,6.373,0,5.53,3.454,3.755,5.718,13.454,0,3.849,10.449,11.248
MPB:bin_000140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MPB:bin_000141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MPB:bin_000143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MPB:bin_000144,0,0,0,0,0,0,0,0,4.859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MPB:bin_000145,3.176,3.357,8.105,7.602,10.083,18.632,9.18,8.69,14.261,23.844,27.111,5.963,20.594,16.781,9.934,6.809,5.569,4.704,2.415,7.414,10.211,6.975,6.468,17.771,16.747,8.94,5.794,4.182,0,0,8.707,22.379,10.717,20.484,28.356,21.346,11.896,11.024,5.131,5.756,26.865,16.385,9.987,15.482,12.807,16.306,11.235,8.845,9.94,10.569,13.148,12.27,16.72,11.723,0,14.104,7.386,12.642,6.387,3.006,4.085,37.921,0,12.855,10.034,8.059,22.313,0,12.927,12.23,21.527,12.112,12.702,11.973,4.537,18.356,6.811,12.109,9.453,24.592,0,12.205,16.917,25.927
MPB:bin_000146,0,0,0,0,0,0,0,0,1.931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MPB:bin_000147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MPB:bin_000148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MPB:bin_000149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MPB:bin_000150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MPB:bin_000152,5.44,0,8.435,7.895,4.519,7.621,4.589,5.507,8.771,16.787,16.598,4.596,20.092,8.705,5.081,5.391,5.236,2.651,0,7.285,7.332,2.575,9.651,13.994,16.867,3.995,2.729,2.317,0,0,7.349,14.605,5.033,8.232,13.493,9.55,11.233,9.871,6.858,5.516,16.832,11.273,8.433,8.113,11.294,7.507,9.502,6.809,9.351,5.606,7.97,4.499,9.672,7.373,0,5.744,3.032,4.735,4.97,0,1.81,21.443,0,9.962,6.669,5.641,11.36,0,5.707,8.762,7.753,5.741,17.897,8.345,4.39,13.784,6.747,6.812,7.753,17.267,0,6.575,12.142,17.071
MPB:bin_000153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MPB:bin_000155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MPB:bin_000156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.262,0,0,0,3.212,0,0,0,0,2.641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.735,0,3.923
MPB:bin_000158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MPB:bin_000160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MPB:bin_000162,3.804,0,4.748,3.683,3.918,9.99,5.92,2.5,5.35,9.753,13.074,4.453,8.269,6.276,7.435,2.025,0,4.957,0,4.429,7.415,3.423,3.826,6.949,11.222,3.798,4.964,2.997,0,0,5.683,14.066,5.525,5.528,14.243,12.013,4.016,5.878,3.908,2.344,10.787,6.959,6.263,4.979,3.074,5.2,8.652,4.854,5.578,6.813,4.232,4.371,5.399,7.921,0,4.805,0,6.651,3.74,0,1.356,9.636,0,5.444,6.473,3.866,13.071,0,4.519,6.742,8.639,5.164,8.498,5.14,5.054,6.268,4.45,3.421,6.872,11.299,0,5.911,7.266,17.204
MPB:bin_000163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MPB:bin_000165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MPB:bin_000167,39.733,17.102,52.318,63.968,35.604,161.921,67.039,44.479,57.67,84.216,172.397,45.6,174.594,80.588,42.256,28.588,41.988,51.686,16.043,52.356,35.868,51.705,106.427,113.318,125.463,39.082,58.634,38.788,15.412,5.765,54.283,119.905,74.843,77.921,123.919,126.439,69.267,96.499,34.77,32.678,158.442,170.919,81.144,80.626,150.103,83.63,81.091,64.092,70.179,86.159,79.609,53.51,84.823,98.356,0,64.982,63.699,64.43,25.031,18.589,16.288,168.422,0,45.524,56.018,45.153,130.189,4.867,50.07,103.83,68.071,57.879,126.063,104.962,52.811,186.693,52.162,61.023,88.542,151.903,1.967,94.464,116.629,243.716
MPB:bin_000168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
