genome,M305179,M305285,M305289,M305307,M305196,M305297,M305284,M305269,M305213,M305290,M305216,M305306,M305276,M305268,M305200,M305302,M305219,M305208,M305214,M305212,M305300,M305282,M305283,M305197,M305204,M305311,M305211,M305278,M305310,M305194,M305193,M305293,M305280,M305185,M305281,M305308,M305271,M305287,M305187,M305191,M305173,M305206,M305176,M305296,M305305,M305192,M305299,M305274,M305217,M305272,M305180,M305315,M305294,M305175,M305205,M305201,M305270,M305198,M305188,M305313,M305189,M305186,M305184,M305301,M305275,M305210,M305215,M305183,M305172,M305174,M305312,M305199,M305298,M305286,M305303,M305203,M305279,M305314,M305195,M305288,M305292,M305178,M305207,M305182
00:bin_000163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00:bin_000167,0,0,0,0,1.433,0,0,0,0,0,1.229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.295,0,0,1.812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00:bin_000171,0,0,0,0,0,0,0,0,0,0,0,0,1.891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.99,0,0,0,0,0,0,0,0,0,0,0,0,2.142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00:bin_000175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00:bin_000181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00:bin_000184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00:bin_000194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00:bin_000198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00:bin_000200,3.768,2.147,0,2.175,2.345,3.783,0,0,2.626,0,5.754,5.163,4.066,0,1.809,2.121,5.835,1.486,0,3.966,3.937,3.553,3.35,1.472,4.533,2.971,5.921,0,0,0,3.742,0,2.436,6.529,4.569,0,2.582,0,1.771,0,4.971,2.677,4.404,4.614,8.729,1.956,6.806,0,4.428,3.189,0,0,5.054,0,2.44,2.398,4.448,0,0,7.318,3.207,1.938,2.12,0,6.269,4.672,0,0,0,1.555,6.549,2.018,10.908,4.119,7.416,4.083,0,0,0,0,2.221,2.715,2.79,3.242
00:bin_000204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00:bin_000205,0,0,0,0,0,1.746,0,0,0,0,1.657,0,3.223,0,0,0,0,0,0,0,0,0,0,0,0,1.647,0,0,0,0,1.432,0,0,1.558,0,0,0,0,0,0,0,0,0,0,0,0,2.134,0,0,0,0,0,0,0,0,1.451,0,0,0,1.882,0,0,1.508,0,2.573,0,0,0,0,0,4.715,0,4.276,0,0,0,0,0,0,0,0,0,0,0
00:bin_000212,4.249,0,0,5.392,0,0,0,0,1.652,0,0,3.006,6.414,0,0,0,2.967,0,0,4.005,0,0,0,0,0,4.221,1.698,0,0,0,3.759,0,1.854,1.617,1.858,0,0,0,0,0,0,1.601,0,0,0,0,7.193,0,1.392,0,0,0,0,0,0,2.702,0,0,0,0,1.369,0,2.898,0,3.053,0,0,1.374,0,0,3.291,0,6.164,0,0,2.91,0,0,0,0,0,0,0,0
00:bin_000217,0,0,0,0,0,4.518,0,0,1.827,0,0,2.396,4.338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.159,0,0,2.539,0,0,0,0,0,0,0,0,0,3.993,0,0,0,0,0,0,0,0,0,0,1.752,0,0,0,0,0,0,0,1.544,0,1.829,0,0,2.117,0,0,1.424,0,5.122,0,0,0,0,0,0,0,4.547,0,0,0
00:bin_000221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00:bin_000228,1.779,0,0,0,0,0,0,0,0,0,1.746,0,2.732,0,0,0,0,1.875,0,2.007,3.663,0,2.704,0,0,0,0,0,0,0,3.181,0,0,1.657,1.734,0,0,0,0,0,0,0,0,0,2.089,0,0,0,1.755,4.045,0,0,0,0,0,1.678,0,0,0,0,0,0,2.142,0,0,0,0,0,0,0,4.345,0,4.132,0,2.497,0,0,0,0,0,0,0,0,1.406
00:bin_000232,0,0,0,0,0,2.242,0,0,3.898,0,4.349,3.85,4.909,0,1.804,0,2.561,0,0,0,0,0,6.13,0,0,1.794,3.215,0,0,0,3.383,0,4.51,3.149,3.482,3.682,3.651,0,0,0,1.654,1.587,2.513,3.79,3.348,0,1.77,0,2.171,2.053,0,0,0,0,0,2.452,0,0,0,4.717,1.285,2.526,1.991,0,2.608,0,0,1.333,0,0,3.355,0,5.317,0,0,4.022,0,0,0,0,1.799,1.461,1.959,0
00:bin_000238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00:bin_000241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.627,0,0,0,0,0,0,0,0,0,0,0
00:bin_000243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00:bin_000285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00:bin_000287,0,0,0,0,0,0,0,0,4.794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.071,0,0,0,0,0,0,0,0,1.845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00-TM1:bin_000014,2.661,0,0,0,0,3.214,0,0,0,0,0,0,0,0,1.562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.416,0,0,0,1.436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.744,0,7.293,0,0,0,0,0,0,0,0,0,0,0
00-TM1:bin_000022,12.531,9.57,0,7.615,9.164,30.765,1.604,3.79,16.619,2.808,19.46,18.591,26.863,0,8.404,7.274,11.532,6.145,3.763,10.141,22.942,15.025,15.44,6.563,9.936,9.12,11.714,0,13.663,0,28.01,6.445,15.351,16.764,9.497,8.158,10.212,0,9.594,0,19.516,14.19,17.728,8.782,12.25,9.851,25.029,0,10.881,8.76,3.98,0,3.399,0,13.377,21.904,10.6,0,0,33.051,6.274,12.57,18.919,0,22.179,8.062,0,13.73,0,3.477,18.847,4.976,39.42,10.218,20.067,13.871,9.174,0,1.555,0,5.045,8.189,11.845,13.267
00-TM1:bin_000047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00-TM1:bin_000048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00-TM1:bin_000056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00-TM1:bin_000074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00-TM1:bin_000078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00-TM1:bin_000084,0,2.155,0,0,2.299,5.367,0,0,3.621,0,0,7.211,7.043,0,0,0,1.93,2.01,0,0,5.288,2.873,0,0,0,0,1.656,0,2.274,0,3.406,0,0,0,3.205,1.763,0,0,2.004,0,0,4.138,4.537,0,0,0,3.237,0,1.865,0,1.725,0,1.78,0,1.625,0,0,0,0,8.731,2.228,3.381,7.917,0,4.181,0,0,3.743,0,0,6.669,0,5.548,4.155,4.857,1.796,0,0,0,0,4.054,0,1.868,3.496
00-TM1:bin_000088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00-TM1:bin_000099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00-TM1:bin_000117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.89,0,0,0,0,0,0,0,0,1.644,0,0,0,3.206,0,0,0,0,0,0,0,0,0,0,0,0,2.688,0,0,2.223,0,0,0,0,0,0,0,0,0,3.42,0,0,0,0,0,0,0,0,0,0,0
00-TM1:bin_000135,6.587,4.543,0,4.712,4.568,12.361,0,5.52,8.382,1.348,7.967,10.932,12.32,0,6.863,6.356,6.476,5.166,1.646,6.503,8.786,6.375,9.125,4.151,5.053,5.977,5.812,0,7.447,0,12.741,4.667,8.262,9.03,5.557,5.431,8.165,0,5.557,0,6.472,7.395,6.958,7.015,7.744,5.155,14.148,0,5.911,6.437,2.254,0,3.001,0,6.295,7.086,7.043,0,0,18.051,5.515,6.277,10.259,0,8.936,5.401,0,6.219,0,2.448,11.082,0,21.737,4.757,9.846,6.167,4.114,0,0,0,7.087,5.235,4.661,8.294
00-TM2:bin_000005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00-TM2:bin_000007,0,0,0,0,0,0,0,0,0,0,0,2.423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.429,0,0,0,0,0,0,0,0,0,0,0
00-TM2:bin_000016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
