genome,M302029,M302047,M302011,M302049,M302014,M302012,M302008,M302038,M302045,M302044,M302003,M302046,M302004,M302017,M302041,M302048,M302019,M302030,M302039,M302024,M302026,M302032,M302020,M302005,M302035,M302015,M302042,M302037,M302016,M302006,M302034,M302036,M302010,M302023,M302009,M302025,M302027,M302033,M302018,M302021,M302028,M302007
D300500:bin_000011,149.856,367.641,210.329,377.59,183.833,197.651,344.073,432.488,293.72,180.714,144.002,279.559,168.238,189.397,277.179,453.676,0,209.391,182.011,86.535,148.316,248.059,231.448,397.468,327.844,182.271,308.484,0,234.445,40.865,225.447,206.029,0,1.67,63.802,216.479,223.374,249.977,110.205,212,123.201,1.472
D300506:bin_000004,0,0,0,3.751,0,0,3.828,4.452,0,0,0,0,0,0,0,4.199,0,0,0,0,0,0,0,3.842,3.48,0,3.176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D300509:bin_000001,6.044,14.064,10.863,17.549,9.763,8.302,15.438,29.762,12.855,10.643,7.58,14.118,9.903,9.979,17.793,21.646,0,6.999,10.969,6.661,5.861,12.555,9.788,19.672,12.347,8.251,17.064,0,10.687,0,13.051,8.859,0,0,4.321,12.005,11.562,17.12,5.084,11.412,6.86,0
D300511:bin_000002,9.166,27.743,15.649,24.945,13.608,12.35,32.149,35.044,21.567,14.785,11.324,27.077,16.354,13.357,23.884,32.064,0,11.999,16.024,8.144,13.122,15.692,17.576,32.914,21.613,12.946,24.055,0,12.395,3.045,17.413,15.331,0,0,6.791,20.082,17.415,17.904,8.4,13.338,10.429,0
D300511:bin_000016,3.2,9.747,4.865,7.836,5.167,3.772,9.306,10.077,8.953,7.085,4.857,8.484,5.179,5.274,8.696,9.897,0,6.281,4.297,2.29,5.68,4.681,5.876,13.942,8.033,8.208,6.156,0,6.201,1.524,6.204,4.52,0,0,3.943,6.124,6.363,6.004,3.345,5.752,5.093,0
D300514:bin_000003,1.792,6.161,5.673,3.249,3.883,4.786,10.894,4.715,5.196,4.398,2.568,3.852,4.001,4.168,5.352,4.465,0,2.599,2.947,1.576,2.048,3.187,4.67,6.677,6.108,4.633,4.91,0,6.702,1.347,3.057,2.114,0,0,1.386,3.664,2.583,5.032,1.294,6.087,1.729,0
D300519:bin_000006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D300521:bin_000005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D300521:bin_000006,54.152,225.251,120.913,164.01,90.262,67.369,186.25,238.779,147.16,118.389,78.088,187.008,146.293,117.465,153.216,204.629,0,147.921,87.914,55.345,75.645,94.668,119.422,165.615,171.603,167.099,137.283,0,154.901,27.923,124.496,81.665,0,1.332,35.514,85.18,116.824,135.482,61.567,120.786,111.317,1.226
D300526:bin_000001,12.599,83.471,24.363,48.489,37.738,18.788,46.65,61.21,49.323,50.334,20.676,45.958,30.134,33.843,49.277,68.591,0,23.143,23.977,13.379,20.455,28.392,32.278,43.759,74.253,39.775,47.926,0,56.402,4.555,33.889,27.847,0,0,14.293,34.087,36.854,37.998,24.872,45.16,19.512,0
D300526:bin_000014,40.193,172.408,143.81,168.457,80.512,75.977,189.825,202.871,109.638,99.72,152.203,265.064,256.358,114.917,196.132,166.421,0,386.563,118.697,67.673,73.328,91.392,119.3,207.219,207.359,303.614,91.468,0,226.972,12.527,170.381,91.042,0,0,36.065,79.554,124.983,134.945,41.594,170.696,180.42,0
GEXTRA:bin_000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GEXTRA:bin_000002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.886,0,0,0,0,0,0,0
GEXTRA:bin_000004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GEXTRA:bin_000006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GPB:bin_000001,1.485,4.809,3.365,4.949,2.321,2.022,4.64,6.035,4.541,4.514,2.784,3.948,3.43,3.235,4.454,5.868,0,3.352,2.369,1.394,2.615,3.574,3.25,5.137,5.645,3.553,4.33,0,3.646,0,3.633,2.226,0,0,1.393,2.786,3.528,4.149,1.664,2.834,2.286,0
GPB:bin_000002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.566,0,0,0,0,0,0,0
GPB:bin_000003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GPB:bin_000004,5.132,14.238,9.93,14.183,6.881,5.88,13.685,15.795,10.639,8.35,4.884,14.072,7.161,7.326,13.662,15.887,0,11.344,7.903,4.056,6.283,8.488,9.282,13.885,9.529,7.766,13.074,0,8.737,1.346,8.304,7.689,0,0,2.759,10.133,9.863,11.931,3.465,8.773,5.67,0
GPB:bin_000005,0,0,0,0,0,0,0,0,0,0,0,0,13.62,0,0,0,0,20.404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GPB:bin_000009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GPB:bin_000010,0,2.091,0.977,1.469,1.581,0.855,1.594,2.327,1.911,1.215,0.849,1.675,1.174,1.349,1.504,2.84,0,1.195,1.409,0.706,0.847,1.021,1.916,2.643,3.386,2.355,1.826,0,3.785,0,1.048,1.812,0,0,1.729,1.975,1.241,0,0.919,0.913,0.712,0
GPB:bin_000012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GPB:bin_000014,2.279,31.429,4.248,6.356,8.46,1.888,8.721,13.162,5.66,10.561,5.133,8.168,4.504,3.02,3.572,9.189,0,3.764,4.636,2.513,10.793,8.746,3.914,14.562,6.924,14.432,5.371,0,7.206,1.557,4.055,6.94,0,0,1.139,4.209,9.285,4.64,2.009,0,3.022,0
GPB:bin_000015,15.23,31.194,20.693,32.681,17.206,6.107,28.772,43.737,15.343,23.167,14.594,29.255,16.5,17.552,33.225,45.797,0,12.557,15.597,6.958,16.03,18.158,26.594,27.992,27.62,22.913,31.772,0,35.225,3.461,21.669,11.063,0,0,6.533,16.197,16.069,24.858,14.058,18.653,11.661,0
GPB:bin_000016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GPB:bin_000017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GPB:bin_000019,0,1.112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GPB:bin_000020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GPB:bin_000021,0,8.399,0,4.192,6.605,0,7.949,9.967,3.019,11.255,11.098,3.571,5.635,1.957,10.605,8.837,0,8.226,21.732,2.373,3.102,3.174,0,14.204,4.869,9.351,12.529,0,8.041,0,2.968,5.783,0,0,5.845,3.763,0,9.415,5.746,14.02,2.593,0
GPB:bin_000022,2.347,7.236,5.229,6.692,3.582,3.305,7.768,9.051,6.532,4.556,2.975,6.678,4.055,3.337,6.669,8.712,0,4.817,3.582,1.831,3.066,4.099,4.675,7.793,6.102,4.976,5.96,0,5.327,0,5.101,3.815,0,0,0,5.51,4.811,5.98,2.576,5.093,3.386,0
GPB:bin_000023,2.241,5.875,3.943,8.235,4.805,2.132,6.913,7.477,4.337,3.345,2.274,6.553,3.708,4.606,5.916,7.946,0,2.739,3.183,2.536,2.832,4.234,4.591,5.281,5.177,4.979,8.089,0,6.359,0,4.157,2.645,0,0,1.642,3.459,3.762,4.853,2.808,3.569,3.537,0
GPB:bin_000024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GPB:bin_000025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GPB:bin_000026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GPB:bin_000027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GPB:bin_000028,0,0.791,0.785,0.935,0,0,0.803,1.634,0.998,0,0,0.904,0,0,1.055,1.072,0,0,0.91,0,0,0,0,0.943,0,1.968,1.085,0,0,0,0,0,0,0,0,0,0,0.777,0,0,0,0
GPB:bin_000029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GPB:bin_000031,7.946,47.852,22.663,44.103,29.264,11.67,34.476,57.37,30.747,28.994,19.324,45.171,34.969,32.119,34.613,72.946,0,17.606,12.524,12.706,19.22,22.168,23.193,35.747,44.49,23.745,44.179,0,27.307,3.362,36.846,28.711,0,0,12.557,30.696,33.783,30.341,14.428,16.632,21.094,0
GPB:bin_000032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GPB:bin_000033,0,6.624,3.977,2.948,2.625,2.066,3.19,4.643,2.498,2.258,1.919,3.541,1.427,2.12,3.2,4.415,0,1.52,1.634,1.152,2.153,2.513,1.293,3.061,2.933,8.249,3.111,0,2.59,0,1.998,2.189,0,0,1.5,2.145,1.941,1.837,0,0,1.399,0
GPB:bin_000034,2.915,7.907,5.467,8.746,4.542,3.037,8.359,9.341,5.692,5.046,3.784,6.973,4.88,4.16,6.602,10.559,0,5.089,3.999,2.05,3.657,5.18,5.312,7.899,7.744,5.913,7.556,0,6.744,1.016,5.596,4.224,0,0,1.586,4.367,6.212,5.248,2.512,4.361,3.845,0
GPB:bin_000035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GPB:bin_000038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GPB:bin_000039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GPB:bin_000040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GPB:bin_000041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GPB:bin_000042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GPB:bin_000043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GPB:bin_000045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GPB:bin_000049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GPB:bin_000051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GPB:bin_000053,10.549,45.193,13.879,34.59,14.872,12.79,27.559,40.997,24.429,18.549,13.804,28.278,19.431,18.485,24.919,39.128,0,17.567,20.527,7.937,14.821,20.947,20.146,31.542,30.452,17.051,28.465,0,27.021,3.354,22.717,16.924,0,0,7.641,21.419,23.06,26.534,9.693,14.966,15.377,0
GPB:bin_000054,3.71,8.681,5.183,7.857,4.194,2.767,7.601,8.784,7.443,5.56,4.281,8.369,6.166,4.341,7.776,9.26,0,6.244,4.178,2.531,3.392,4.553,4.308,10.372,8.201,9.138,6.176,0,7.23,1.102,6.156,4.105,0,0,1.817,5.022,5.293,5.682,2.054,4.78,4.28,0
GPB:bin_000055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GPB:bin_000056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GPB:bin_000057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GPB:bin_000058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GPB:bin_000059,6.256,27.317,13.256,22.236,11.208,10.589,23.035,31.189,15.516,13.272,8.605,23.548,12.676,10.599,19.87,26.581,0,11.779,10.537,5.306,9.744,11.259,15.715,22.481,18.505,15.982,16.603,0,14.9,2.239,15.738,10.82,0,0,4.178,13.82,14.986,19.677,5.235,16.589,9.535,0
GPB:bin_000060,3.065,7.084,4.997,5.644,4.24,2.868,8.709,8.32,4.571,3.781,2.315,6.518,4.021,3.553,5.85,6.182,0,4.984,3.568,1.695,3.005,3.935,3.893,5.616,6.616,6.327,4.821,0,4.36,0,4.208,2.878,0,0,0,4.461,3.658,3.769,1.549,3.408,2.662,0
GPB:bin_000061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GPB:bin_000065,3.027,8.711,4.566,5.832,2.643,3.085,4.141,9.59,7.107,4.529,2.849,5.805,4.623,5.564,6.419,8.365,0,3.872,3.549,1.613,4.01,4.495,4.294,7.363,7.472,4.07,5.193,0,5.753,0.834,6.101,3.884,0,0,1.696,3.705,5.125,5.889,2.625,5.545,3.608,0
GPB:bin_000067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GPB:bin_000069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GPB:bin_000070,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GPB:bin_000071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GPB:bin_000073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GPB:bin_000074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GPB:bin_000075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GPB:bin_000076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GPB:bin_000078,1.363,3.244,1.565,2.409,2.063,1.44,3.652,2.927,2.586,1.412,0.697,2.319,0.896,0,2.306,4.053,0,1.798,1.598,0,0.874,1.623,1.284,2.843,2.462,2.025,2.046,0,0.746,0,1.943,1.901,0,0,0.798,1.448,1.325,1.425,1.447,1.48,1.633,0
GPB:bin_000080,0,1.08,0.964,1.041,0,0,1.403,1.631,1.058,0,0.804,1.061,0,0,0,1.623,0,0.988,0.99,0,0,0,0,1.246,0.934,1.078,1.027,0,0,0,2.011,0,0,0,0,0,1.393,0,0,0,0,0
GPB:bin_000082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GPB:bin_000083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GPB:bin_000084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GPB:bin_000085,7.441,32.499,20.018,26.249,17.039,8.696,34.703,32.867,25.255,18.921,9.428,26.42,18.465,15.546,25.928,35.131,0,16.326,15.042,8.451,12.818,14.313,18.182,30.564,25.594,24.948,21.953,0,19.046,2.771,20.629,15.202,0,0,6.228,16.481,19.219,20.287,10.941,16.399,13.242,0
GPB:bin_000086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GPB:bin_000087,6.282,24.984,9.243,19.966,13.059,8.535,18.581,28.333,14.279,10.914,8.596,16.436,12.534,11.055,18.226,26.47,0,10.464,10.473,5.749,7.134,12.816,11.469,19.711,18.608,13.131,15.376,0,14.66,1.83,14.698,11.865,0,0,4.887,8.265,15.477,13.574,6.393,8.795,7.489,0
GPB:bin_000088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GPB:bin_000089,3.31,11.522,6.647,10.313,5.125,4.02,10.439,11.864,7.943,6.114,6.291,10.93,9.371,5.902,9.87,10.913,0,11.656,6.015,3.211,4.278,5.672,6.31,11.214,11.699,10.123,8.049,0,9.5,0,8.325,5.17,0,0,2.302,5.92,7.021,7.861,3.061,7.593,6.588,0
GPB:bin_000092,2.616,7.275,4.222,6.653,3.585,2.739,6.691,8.183,6.118,3.545,3.539,7.973,5.232,4.135,6.71,7.605,0,5.818,3.5,1.847,3.521,4.168,4.068,7.315,7.862,6.377,5.571,0,5.284,0,4.671,3.995,0,0,1.701,4.482,4.721,4.503,1.908,4.706,3.858,0
GPB:bin_000093,6.08,14.821,6.113,16.999,9.628,4.547,12.286,16.946,10.694,8.934,4.936,10.669,8.819,8.842,12.467,14.301,0,10.132,7.339,4.009,5.158,7.528,6.467,13.774,13.45,10.08,10.061,0,9.016,1.162,7.766,6.719,0,0,2.783,7.06,7.01,8.985,2.325,5.925,5.756,0
GPB:bin_000094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GPB:bin_000095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GPB:bin_000097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GPB:bin_000099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GPB:bin_000100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
