genome,M304469,M304467,M304487,M304367,M304457,M304454,M304488,M304375,M304379,M304377,M304463,M304465,M304376,M304474,M304470,M304479,M304486,M304397,M304478,M304392,M304385,M304369,M304482,M304358,M304400,M304372,M304401,M304362,M304389,M304459,M304484,M304386,M304466,M304366,M304493,M304452,M304368,M304370,M304489,M304460,M304462,M304481,M304394,M304483,M304477,M304490,M304471,M304451,M304381,M304475,M304363,M304359,M304492,M304497,M304396,M304364,M304472,M304382,M304398,M304387,M304491,M304395,M304388,M304356,M304495,M304374,M304498,M304380,M304494,M304468,M304391,M304453,M304360,M304355,M304458,M304480,M304378,M304390,M304464,M304373,M304402,M304384,M304357,M304455
00:bin_000200,0,0,2.22,0,0,1.618,0,0,3.416,4.632,0.946,0,1.687,0.875,4.377,2.798,0,0,0,1.584,0,0,0,0,3.904,2.765,2.274,2.279,1.982,3.654,1.676,0,1.472,1.852,2.127,0,0,0,0,1.09,1.468,2.261,23.04,0,1.511,2.023,1.556,0,3.946,1.665,3.71,0,2.588,0,3.349,3.215,0,3.02,0,5.114,0,0,2.5,3.548,0,3.109,0,1.619,0,1.671,2.161,1.146,0,1.411,0,1.772,0,0,0,1.838,3.961,2.17,2.492,0
00:bin_000204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00:bin_000205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00:bin_000212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00:bin_000217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00:bin_000221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00:bin_000228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00:bin_000232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00:bin_000238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00:bin_000241,0,0,0,2.069,0,3.334,0,0,2.357,3.973,0,3.942,1.442,1.003,0,1.988,0,2.26,1.891,1.245,0,0,0,2.899,5.092,0,5.282,1.883,1.904,3.619,1.54,0,1.641,5.76,0,1.361,4.871,3.226,0,1.33,0,0,0,0.729,1.348,2.053,2.36,0,0,1.355,1.431,3.198,2.924,0,3.256,0,3.968,3.674,3.825,3.052,0,0,1.819,3.8,0,1.996,0,1.554,0,0,0,0,2.948,1.878,1.342,2.155,4.265,0,0,1.737,1.62,5.372,3.17,2.126
00:bin_000243,0,2.887,0,0,0,0,0,0,2.564,0,0,2.463,2.828,1.15,0,0,0,0,0,0,0,0,0,2.435,2.951,2.769,2.751,2.262,2.595,5.959,3.391,4.403,0,0,3.029,0,0,0,0,1.763,0,0,0,0,1.178,1.711,1.262,0,0,2.438,0,2.036,2.378,0,3.949,2.209,3.5,3.171,0,0,0,0,3.09,2.772,0,0,0,0,0,0,0,1.417,0,2.823,0,2.404,2.622,0,3.632,2.982,3.428,2.637,2.66,0
00:bin_000285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00:bin_000287,0,2.228,1.367,1.802,0,1.677,1.722,0,3.758,5.437,0,2.801,2.318,1.683,2.299,2.172,3.823,3.287,1.51,5.039,2.093,0,2.451,2.232,3.141,3.34,3.887,3.237,2.534,6.164,1.991,0,2.912,3.432,1.604,2.692,3.743,0,1.774,2.111,0,2.538,0,0.892,1.966,1.601,2.45,3.833,3.582,2.284,2.634,3.492,2.512,1.802,5.38,2.734,3.605,4.045,6.053,2.723,2.204,0,5.714,3.811,0,2.246,1.295,2.465,2.892,1.188,3.493,1.538,1.444,4.988,1.476,2.336,4.73,0,3.134,3.216,2.18,6.218,4.141,2.346
00-TM1:bin_000014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.953,0,0,5.692,2.636,2.765,0,0,0,3.469,0,0,0,0,0,2.591,0,0,0,0,1.444,0,21.612,5.473,0,0,1.175,1.527,0,0,1.108,0,1.245,2.441,0,0,1.77,0,5.972,0,0,2.394,0,0,0,3.29,0,0,5.19,5.287,0,1.112,1.283,0,0,1.667,0,0,0,0,3.362,0,2.999,0,0,3.196,0,2.658,1.488,0
00-TM1:bin_000022,0,4.343,1.452,5.512,0,7.652,4.662,0,7.248,5.61,2.983,3.133,6.522,6.064,6.62,6.802,6.002,7.723,3.05,7.648,3.816,0,4.261,13.866,9.138,9.625,8.9,10.86,8.58,21.859,4.926,6.201,5.296,6.537,3.927,6.336,10.874,6.519,7.024,7.381,5.458,5.035,0,2.505,4.667,5.505,7.145,7.107,9.956,3.288,8.644,16.999,8.855,3.9,10.871,4.705,4.799,7.659,13.473,7.497,8.913,0,12.348,9.939,0,6.174,4.273,8.08,5.604,6.06,5.765,8.082,8.117,10.857,4.847,5.837,11.527,0,11.115,10.491,6.24,10.15,8.834,5.652
00-TM1:bin_000047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00-TM1:bin_000048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00-TM1:bin_000056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00-TM1:bin_000074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00-TM1:bin_000078,0,0,0,0,0,0,0,0,0,0,0,0,0,0.845,0,0,0,0,0,2.251,0,0,0,0,0,0,0,0,1.119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00-TM1:bin_000084,0,1.473,0,4.016,6.889,3.243,2.511,0,10.26,10.011,1.783,3.929,3.191,5.713,6.254,5.369,0,10.041,3.016,5.715,2.986,0,0,8.807,4.175,3.246,5.93,2.547,3.975,28.258,3.655,0,3.714,7.244,2.879,1.485,8.892,4.615,0,1.676,1.455,3.344,0,1.152,5.549,6.786,3.337,3.305,5.127,4.984,5.691,7.97,6.263,2.244,6.439,8.511,7.001,7.332,10.773,3.039,0,12.12,3.227,15.066,0,5.403,1.205,5.264,1.864,1.363,2.961,2.766,8.419,8.289,3.261,2.99,3.297,0,4.885,5.927,10.703,6.683,8.299,4.047
00-TM1:bin_000088,0,5.652,4.586,6.563,0,9.229,8.103,0,17.618,15.608,3.254,6.443,6.967,8.159,6.852,7.378,8.731,15.002,5.608,15.645,7.228,0,7.371,15.675,20.296,13.036,12.278,9.043,14.53,34.475,7.411,11.614,7.952,10.706,7.085,10.076,12.157,5.476,8.52,9.64,6.262,9.391,9.875,3.87,7.502,7.349,6.964,13.597,16.306,6.492,13.362,15.023,6.778,5.899,22.2,8.64,9.347,12.075,19.117,14.52,7.451,0,20.99,21.492,0,7.671,4.782,9.375,7.387,5.093,8.861,6.766,9.082,20.942,5.968,5.811,12.996,8.463,5.6,9.262,16.322,14.046,17.506,8.504
00-TM1:bin_000099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00-TM1:bin_000117,0,6.504,6.063,6.653,5.661,5.164,4.686,0,14.644,8.769,1.889,4.488,5.529,7.039,8.487,6.454,5.928,8.55,5.155,8.525,5.656,0,8.068,8.733,13.315,9.516,12.579,6.669,11.762,19.865,6.892,7.65,8.795,9.39,5.855,8.053,11.622,10.456,7.433,7.791,4.591,7.265,11.838,3.466,5.794,7.557,5.833,6.972,9.789,5.9,10.328,12.016,5.013,5.091,17.228,11.982,5.458,12.688,13.819,10.044,5.886,0,18.077,14.562,0,7.062,5.113,11.417,5.721,3.341,10.04,5.384,8.433,12.83,5.097,4.35,12.468,0,5.113,10.749,8.553,15.754,12.452,7.01
00-TM1:bin_000135,0,0,0,0,0,0,0,0,0,0,0,0,0,1.052,0,0,0,2.355,0,1.59,0,0,0,2.215,2.299,0,2.011,0,1.363,4.234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.77,0,0,0,0,1.499,2.312,0,0,2.834,0,0,0,2.602,0,0,0,1.988,2.531,0,1.153,0,1.632,0,0,0,0,1.834,2.973,0,0,1.83,0,1.389,0,1.601,2.339,2.952,0
00-TM2:bin_000005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
