genome,M305426,M305352,M305342,M305330,M305432,M305442,M305434,M305333,M305427,M305436,M305446,M305331,M305449,M305320,M305428,M305362,M305424,M305431,M305323,M305412,M305445,M305419,M305448,M305420,M305351,M305450,M305337,M305458,M305456,M305338,M305357,M305430,M305441,M305423,M305438,M305416,M305425,M305455,M305422,M305429,M305345,M305319,M305440,M305346,M305358,M305343,M305414,M305326,M305447,M305443,M305339,M305459,M305347,M305322,M305327,M305353,M305317,M305324,M305359,M305334,M305316,M305328,M305457,M305349,M305332,M305344,M305413,M305325,M305417,M305363,M305435,M305348,M305452,M305360,M305341,M305453,M305350,M305321,M305336,M305415,M305437,M305444,M305356,M305355
00:bin_000123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00:bin_000129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00:bin_000144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00:bin_000146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00:bin_000151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00:bin_000159,0,0,0,0,0,0,0,0,0,0,0,0,1.586,0,0,0,0,0,0,0,0,0,0,1.516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.14,0,0,0,0,0,0,0,0,0,0,3.723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00:bin_000162,2.601,1.826,0,2.006,0,0,1.975,0,1.844,6.19,5.065,0,2.293,0,2.363,2.169,0,0,7.412,3.276,3.278,3.803,0,4.088,1.374,0,2.644,0,2.325,0,3.312,2.349,5.473,0,0,1.498,1.498,0,0,0,0,1.273,1.736,3.244,5.076,3.818,3.803,1.407,0,1.825,1.221,1.855,3.765,1.899,0,0,0,9.313,4.208,2.604,3.99,0,2.654,0,3.59,3.269,2.796,2.586,6.513,1.729,0,0,3.071,0,3.169,1.979,4.336,2.112,0,4.193,1.583,1.624,9.119,0
00:bin_000163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00:bin_000167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.691,0,0,0,0,0,0,0,0,0,1.39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00:bin_000171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00:bin_000175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00:bin_000181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00:bin_000184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00:bin_000194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.75,0,0,0,0,0,0,0,0,0,0,0,2.059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00:bin_000198,2.433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.23,0,0,0,0,0,0,0,0,0,0,1.718,0,0,0,0,0,0,0,1.701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00:bin_000200,7.309,11.19,1.703,0,4.101,0,1.881,1.232,3.262,2.372,2.257,1.969,4.099,0,2.611,3.49,0.841,1.752,5.346,6.344,3.574,4.993,0,5.812,4.091,2.663,2.731,1.262,2.322,0,7.888,1.626,4.248,1.345,3.713,7.275,2.423,0,0,4.075,0,3.405,2.248,6.915,4.613,3.777,2.44,0,0,1.614,1.896,4.277,8.619,3.478,2.29,1.374,0,2.419,4.463,2.967,7.144,0,4.003,4.608,2.751,4.113,6.357,4.682,16.853,4.918,3.456,0,1.801,5.082,4.007,3.228,8.495,2.513,0,10.049,2.198,1.687,8.996,2.368
00:bin_000204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00:bin_000205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00:bin_000212,3.861,6.35,4.821,1.421,2.509,0,3.842,2.331,1.872,3.064,5.881,5.637,5.201,0,4.754,2.651,0.852,0,11.57,4.452,5.299,7.682,0,7.244,4.904,2.363,3.748,0,2.583,0,9.588,4.02,5.604,2.216,2.208,4.383,2.987,0,0,1.59,3.149,8.997,1.921,8.686,3.201,6.794,3.315,0,0,0,7.09,2.995,15.165,3.319,0,2.375,0,5.249,2.886,4.759,7.81,0,3.387,3.33,3.71,1.67,3.112,8.5,8.711,11.154,5.584,1.687,4.023,7.218,5.153,4.531,8.015,4.046,0,11.337,2.117,5.978,9.073,1.524
00:bin_000217,0,0,0,0,0,4.106,0,0,0,0,2.339,0,0,0,2.193,0,0,0,0,0,0,0,0,0,0,0,0,1.866,0,0,0,0,0,0,4.723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.851,0,0,0,0,0,0,0,2.607,0,0,0
00:bin_000221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00:bin_000228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.986,1.223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00:bin_000232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.516,1.234,0,1.28,0,0,2.505,1.216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.426,0,0,0,0,1.341,0,0,0,0,0,0,0,0,0,0,0,0,0,1.906,0
00:bin_000238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00:bin_000241,0,0,0,0,0,2.311,0,0,0,0,0,0,0,0,0,0,0,0,0,3.726,0,0,0,4.132,0,0,0,0,0,0,0,0,1.718,0,0,0,0,0,0,1.856,0,0,0,0,0,0,0,0,0,0,0,3.536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.387,0,0,0,0,0,1.491,0,0,0,0,1.672,0,2.645,0,0
00:bin_000243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.349,0,0,0,0,0,0,0,0,0
00:bin_000285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00:bin_000287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00-TM1:bin_000014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.672,0
00-TM1:bin_000022,3.917,5.876,4.483,0,3.521,1.599,4.126,1.694,2.423,4.873,6.363,4.369,2.314,0,2.04,4.358,1.285,2.287,20.548,6.203,2.259,4.415,0,5.257,6.307,4.619,6.718,1.827,1.669,0,11.377,2.339,6.731,1.978,2.616,5.766,4.001,0,0,3.051,5.011,5.935,2.898,7.294,4.941,4.305,3.069,4.852,0,0,1.494,2.741,16.014,4.077,3.249,2.555,2.239,4.257,7.662,5.754,7.595,0,4.592,5.707,3.58,4.569,3.771,5.848,9.083,9.253,3.796,0,4.097,4.357,4.806,2.141,6.671,3.848,0,5.225,3.106,5.04,9.772,2.13
00-TM1:bin_000047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00-TM1:bin_000048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00-TM1:bin_000056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00-TM1:bin_000074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00-TM1:bin_000078,0,0,0,0,0,0,0,0,1.423,1.567,0,0,0,0,0,0,0,0,0,2.568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.326,0,0,0,0
00-TM1:bin_000084,0,0,0,0,5.128,0,0,0,0,0,0,0,0,0,4.204,0,0,0,0,5.342,2.145,0,0,0,0,0,0,0,0,0,0,0,0,0,2.366,0,0,0,0,4.167,0,0,0,0,0,0,0,3.705,0,0,0,0,0,0,0,0,0,0,0,7.195,0,0,0,0,2.937,0,0,0,9.006,0,2.786,0,3.91,0,0,0,0,0,0,4.946,2.259,3.892,0,0
00-TM1:bin_000088,5.858,1.848,7.656,12.454,5.603,8.052,4.531,4.715,20.51,16.776,17.489,9.514,8.031,0,11.767,13.504,3.158,2.612,13.709,23.541,13.032,4.872,0,15.624,4.473,5.462,0,2.191,12.341,0,30.703,9.132,17.043,11.182,5.583,13.919,8.192,4.855,0,7.682,3.402,23.124,7.732,6.563,4.51,11.123,13.037,16.687,0,4.244,13.738,10.786,29.99,3.655,0,2.95,0,14.641,16.85,11.982,22.833,0,7.506,5.549,32.471,11.804,13.145,0,37.969,12.707,11.706,1.592,14.489,15.881,10.171,8.9,2.837,10.229,0,22.739,8.132,19.558,32.437,8.165
00-TM1:bin_000099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00-TM1:bin_000117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00-TM1:bin_000135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.408,0,0,0,1.735,1.584,0,0,0,0,0,0,0,0,0,0,0,0,1.521,0
00-TM2:bin_000005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00-TM2:bin_000007,34.252,75.225,31.486,9.005,26.582,23.418,28.416,19.717,29.915,60.891,34.417,69.693,50.321,0,30.463,52.741,13.219,17.693,74.33,50.068,30.848,39.345,5.68,59.38,58.582,42.013,63.025,25.148,30.906,0,93.874,30.2,57.008,23.471,19.879,64.404,44.409,8.688,1.702,26.936,68.285,68.164,26.108,84.68,40.002,38.174,52.402,47.324,0,21.513,50.567,30.679,187.796,43.05,31.443,19.859,24.738,48.312,54.677,48.231,81.541,0,35.311,61.23,77.559,50.237,42.811,95.658,119.142,97.299,33.567,11.065,27.214,68.802,47.267,45.999,83.69,58.842,3.203,96.422,22.797,45.429,91.666,24.786
00-TM2:bin_000016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00-TM2:bin_000034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.962,0,0,0,0,0,0,0,0,0,0,0,3.192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
