genome,M304413,M304514,M304423,M304540,M304537,M304516,M304531,M304515,M304524,M304522,M304440,M304449,M304445,M304512,M304532,M304545,M304422,M304535,M304525,M304519,M304526,M304414,M304428,M304420,M304513,M304448,M304538,M304544,M304446,M304409,M304447,M304417,M304430,M304444,M304403,M304436,M304501,M304435,M304511,M304528,M304431,M304521,M304508,M304542,M304419,M304536,M304443,M304426,M304502,M304408,M304404,M304437,M304546,M304504,M304434,M304427,M304407,M304529,M304416,M304439,M304518,M304442,M304411,M304543,M304506,M304507,M304421,M304415,M304534,M304517,M304499,M304523,M304418,M304429,M304503,M304410,M304406,M304500,M304441,M304541,M304432,M304530,M304510,M304425
MPB:bin_000052,0,8.313,4.394,4.477,6.82,5.537,3.252,5.567,5.125,3.466,19.002,5.037,10.166,5.479,7.138,6.242,22.226,0,9.684,8.184,5.092,6.785,6.141,8.419,2.915,10.913,2.693,2.882,12.616,7.46,31.851,5.601,6.113,10.72,2.591,0,5.739,0,5.222,5.087,0,4.057,0,3.795,8.6,4.366,10.222,9.546,4.084,8.937,31.155,0,7.513,4.178,24.676,4.859,4.29,16.95,7.806,167.355,7.816,11.849,6.745,2.909,6.93,7.261,7.049,12.88,0,4.117,7.004,3.897,8.781,9.295,2.092,3.751,5.931,8.397,7.743,0,8.258,10.439,5.196,4.321
MPB:bin_000053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MPB:bin_000055,0,2.36,3.089,1.417,2.017,1.396,1.82,2.209,1.277,1.529,0,2.561,2.6,1.916,1.397,1.048,0,0,0,2.635,2.053,2.362,1.664,2.637,0,2.16,1.748,1.307,1.865,2.345,1.304,2.143,2.746,3.639,2.843,0,1.665,0,2.926,1.944,5.317,1.649,0,1.87,2.145,1.247,1.874,3.392,1.076,0,4.878,0,1.928,0.945,2.464,1.541,0,2.084,0,47.599,0,3.185,1.739,0.939,1.404,2.571,2.305,2.748,0,0,2.096,1.792,2.412,1.994,1.509,1.152,1.756,1.122,1.79,0,3.933,3.198,1.411,1.579
MPB:bin_000057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MPB:bin_000059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MPB:bin_000061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MPB:bin_000062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.867,0,0,2.731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.817,0,0
MPB:bin_000063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.239,0,0,0,0,0,0,0.948,0,0,1.332,1.374,0,0,1.708,0,0,0,0,0,0,0,0,0,0,0,0,1.388,2.536,0.973,0,2.143,0,0,0,0,1.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.453,1.359,0,0,0,0,0,0,0,0,1.209,0
MPB:bin_000064,0,2.397,3.572,0,1.251,2.285,3.285,3.484,1.119,2.004,0,2.494,1.789,2.632,1.841,0,0,0,0,2.488,1.515,3.728,2.157,1.536,0,1.418,1.254,0,2.521,2.042,1.945,0,2.146,2.795,0,0,1.916,0,2.347,0,0,0.89,0,1.275,2.289,1.671,3.456,1.874,1.313,3.508,3.256,0,2.153,0.929,2.521,1.328,0,1.548,0,68.725,0,2.305,1.402,0.94,0.91,4.274,1.523,1.784,0,2.92,2.104,1.623,2.162,1.564,0,3.216,2.745,1.41,1.581,0,2.451,3.016,1.549,0
MPB:bin_000065,18.164,30.17,33.822,19.539,28.482,34.201,27.501,25.292,19.369,35.506,43.841,43.402,55.861,35.121,28.483,19.013,22.163,23.854,26.464,43.146,34.083,62.809,38.98,33.095,29.619,40.687,22.353,10.268,44.893,50.77,27.121,38.614,29.348,58.061,10.815,29.285,18.364,15.098,27.026,45.87,58.716,24.169,21.111,23.891,36.162,22.698,49.516,50.161,17.359,18.634,79.583,15.73,28.386,15.31,36.967,29.219,47.008,33.625,23.623,1028.882,19.992,41.91,31.106,12.154,25.498,38.031,48.593,41.866,0,34.689,30.944,23.843,35.672,40.045,20.72,25.539,29.164,25.796,35.43,16.404,68.824,58.821,19.466,33.88
MPB:bin_000066,11.47,6.136,10.438,3.552,8.433,11.292,4.61,8.778,4.08,6.488,9.658,7.763,12.321,4.674,7.459,2.589,0,0,4.156,4.867,7.758,7.579,12.238,9.57,5.694,7.377,9.477,1.347,5.259,8.889,3.645,9.398,8.354,9.11,9.249,0,11.296,24.554,9.134,2.573,7.755,3.971,7.061,5.29,7.734,6.255,13.533,27.687,5.3,14.241,5.159,11.558,7.077,2.174,14.463,8.602,14.811,4.586,3.506,117.336,5.248,2.813,6.136,3.962,9.482,4.548,10.429,3.338,0,6.191,10.02,7.732,9.624,6.446,5.779,3.568,7.629,5.693,8.051,0,11.682,9.856,3.927,5.023
MPB:bin_000069,0,2.455,3.833,2.153,2.753,2.603,1.985,2.261,1.774,2.797,0,2.29,3.706,3.784,1.642,4.412,0,0,1.968,4.65,2.179,4.709,4.078,1.718,0,4.124,1.968,1.474,2.839,3.831,5.37,2.751,3.301,6.276,2.239,0,2.152,0,3.493,1.629,0,1.223,0,2.559,2.192,2.397,4.28,3.14,1.854,3.812,6.838,0,2.212,1.814,3.834,1.526,0,2.148,0,158.153,2.597,3.067,2.537,1.197,2.717,3.811,4.434,3.3,0,3.215,3.295,4.449,4.406,3.837,2.365,2.121,2.207,1.547,2.197,0,4.174,3.072,2.744,1.687
MPB:bin_000070,0,1.136,1.828,0,1.593,0,2.121,2.419,1.092,0.975,0,0,1.483,0,1.672,1.072,0,0,0,1.662,1.768,1.803,1.317,0,0,1.191,1.354,0,1.486,0.898,2.903,0,1.058,1.905,0,0,0,0,0,1.877,0,0,0,1.263,1.138,0.93,1.781,1.629,0,2.803,2.798,0,1.2,0,0,2.215,0,1.144,0,54.177,1.766,2.506,1.256,0,1.451,1.083,0.974,0,0,1.947,1.39,0,0,1.514,0,0,1.242,1.314,0,0,2.461,1.71,1.392,2.172
MPB:bin_000072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MPB:bin_000073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MPB:bin_000074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MPB:bin_000075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MPB:bin_000076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MPB:bin_000079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MPB:bin_000080,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MPB:bin_000081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MPB:bin_000082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MPB:bin_000083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MPB:bin_000085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MPB:bin_000087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MPB:bin_000088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MPB:bin_000090,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MPB:bin_000091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MPB:bin_000092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MPB:bin_000093,10.319,3.836,3.775,2.899,4.997,6.864,3.096,4.34,3.665,5.44,8.47,5.365,7.215,5.613,4.289,3.477,0,0,2.686,7.622,4.028,10.335,6.29,5.474,4.895,10.219,4.966,2.187,3.694,9.555,5.977,8.237,5.307,8.98,4.312,0,4.598,0,5.204,5.251,0,2.013,0,6.26,3.907,5.118,6.103,6.465,3.036,6.472,12.719,8.86,5.067,4.437,4.205,4.872,3.419,6.638,3.873,199.6,6.906,7.588,4.618,2.456,4.617,7.903,4.444,8.915,0,6.37,6.273,2.551,11.073,8.151,3.158,5.182,4.545,3.511,3.01,0,11.583,8.071,4.71,4.267
MPB:bin_000094,0,0,0,0,0,0,0,1.833,0,0,0,0,0,0,0,0,0,0,1.778,0,0,0,0,0,0,0,0,0,0,0,1.784,0,0,0,0,0,0,0,0,0,0,0,0,0,2.178,1.514,0,0,0,0,7.695,0,0,0,0,0,0,1.909,0,28.492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MPB:bin_000095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MPB:bin_000097,0,2.489,1.246,2.044,2.119,1.291,1.397,2.243,1.121,1.171,0,1.986,2.304,2.586,1.143,1.789,0,0,1.258,2.797,1.095,2.284,3.039,2.405,1.66,2.211,1.969,1.275,1.888,2.472,3.883,2.65,2.418,2.634,3.974,0,2.632,3.917,3.555,1.22,0,1.386,0,1.391,1.622,2.179,3.63,2.695,1.467,2.667,3.688,0,2.015,1.692,2.389,1.022,0,1.863,4.141,39.711,1.372,2.695,1.373,0.957,1.816,3.24,2.441,2.998,0,1.665,2.193,1.706,2.816,2.082,2.244,2.018,2.414,0.883,1.317,0,2.663,1.56,2.257,2.123
MPB:bin_000100,0,3.662,4.236,0,3.748,0,0,3.324,2.454,3.767,0,0,5.692,3.73,2.912,0,0,0,3.477,5.148,3.768,5.915,4.397,4.352,0,0,0,0,3.812,8.502,0,0,0,9.047,0,0,3.471,0,3.922,0,0,2.747,0,2.912,4.724,2.992,5.016,5.908,0,0,8.367,0,3.153,0,4.655,3.113,0,0,0,82.267,0,4.848,3.96,0,3,5.352,4.942,4.59,0,3.823,4.356,0,5.521,4.878,3.505,2.801,3.46,0,3.48,0,6.945,5.473,0,0
MPB:bin_000103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MPB:bin_000105,0,1.543,1.793,1.278,0,0,0,1.021,0,1.067,0,1.254,1.088,1.12,0,0,0,0,1.168,0.799,0,2.241,1.32,1.931,1.431,1.105,0,1.015,1.212,1.351,0.775,1.634,1.232,0,0,0,0.803,0,1.749,0,0,0,0,0.644,1.281,0,1.99,1.641,0,0,1.28,0,0,0.842,0.925,0.691,0,0.916,0,34.177,0,0,0,0,0,2.341,1.701,1.333,0,0.981,1.602,1.25,1.516,1.178,1.097,2.144,1.536,0.798,0,0,1.644,0.768,1.054,0
MPB:bin_000106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.819,0,0,0,0,0,0,0,0,1.536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MPB:bin_000107,0,0,0,0.842,0,0,0,0.966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.731,1.67,0,0,0,2.958,0,0,5.868,1.642,0,0,0,0,0,1.373,0,1.217,0,0,0,1.469,0,0,1.22,0,0,0,0,2.835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.31,1.124,0.823,0
MPB:bin_000108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.112,0,0,0,0,0,0,0,0,0,0,0,0,1.014,0,0,0,0,0,0,0,0.958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.937,0,0,0,0,0,0,0,0,0,0,1.062,0,0
MPB:bin_000109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MPB:bin_000110,0,2.037,0,0,2.539,1.549,1.263,1.076,0,0,3.972,1.598,2.655,0,1.713,0,0,0,0,2.102,1.474,3.028,1.984,2.505,0,0,0,0,0,2.411,1.52,2.394,0,5.654,0,0,0,0,0,1.66,0,1.612,0,1.069,3.95,0,3.22,3.762,0,0,0,0,1.192,0,0,2.092,0,0,0,42.167,1.594,2.836,1.526,1.205,2.557,2.822,1.612,1.418,0,1.517,3.729,0,2.205,1.56,3.805,1.291,0,1.115,0,0,2.551,3.047,0.947,1.758
MPB:bin_000111,0,1.09,1.035,1.399,0.811,1.195,0,1.495,0.863,1.045,0,1.33,1.924,1.236,1.597,0,0,0,0,2.137,1.388,1.873,1.802,0,1.308,1.457,0.778,0,1.953,1.782,1.174,0,1.178,2.17,2.142,0,0,0,1.691,1.497,3.478,0.812,0,0.85,0.942,1.063,1.153,1.517,0.716,3.658,2.454,0,1.044,0,1.136,1.254,0,1.623,0,29.296,0,1.617,1.637,0.592,0.982,1.961,1.551,1.103,0,0,0.876,0.971,1.014,1.231,0,0.848,0,0.826,0.975,0,1.875,1.366,1.21,0
MPB:bin_000113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MPB:bin_000114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MPB:bin_000115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MPB:bin_000116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MPB:bin_000120,0,0,0,1.427,0.994,0,0,2.025,1.374,0,0,1.432,1.259,0,1.422,0,0,0,0.998,1.111,1.443,1.569,1.548,1.393,2.872,0,0,0,0.862,0.831,1.298,0,0.857,2.978,0,0,0.898,0,1.228,0.975,3.34,0,0,0.777,1.186,0.889,1.043,1.212,0,0,1.988,0,1.074,1.549,1.161,0,4.122,1.682,0,31.732,0,1.429,1.036,0,1.218,2.091,0,2.951,0,0,1.066,1.159,1.592,2.28,0,1.021,0,0,0.925,0,1.642,0.784,0.753,0
MPB:bin_000122,0,5.036,4.376,1.603,6.807,3.858,4.875,6.995,3.278,3.444,4.887,6.021,4.823,2.374,4.801,6.878,0,6.069,3.364,6.964,5.777,5.743,3.996,4.175,3.419,3.426,6.91,2.713,6.193,5.399,8.043,5.481,6.688,13.735,1.577,20.179,2.142,0,1.988,5.029,0,2.398,0,4.192,3.404,2.977,5.673,7.515,3.164,10.252,8.501,0,5.45,3.443,5.444,6.529,0,4.275,2.954,164.227,5.707,12.474,4.091,2.019,3.948,4.775,5.715,4,0,8.448,8.079,3.542,6.359,5.516,2.133,1.955,4.866,4.811,3.368,9.935,8.988,6.085,4.182,7.605
MPB:bin_000123,0,1.607,0,0,0,1.753,0,0,0,1.231,0,2.221,0,0,0,0,0,0,0,2.161,0,1.311,0,0,0,1.414,0,0,0,0,0,0,2.664,2.905,0,0,2.306,0,0,0,0,0,0,0,1.193,0,1.267,0,0,0,4.067,0,1.054,0,0,0,0,0,0,0,0,1.051,1.158,0,0,1.174,0,0,0,1.359,2.149,1.703,1.604,0,0,0,0,0,0,0,2.261,1.451,0,0
MPB:bin_000125,0,5.051,2.664,4.543,4.395,7.759,6.751,4.254,4.817,6.742,9.483,10.75,6.499,4.48,5.264,2.873,0,0,4.735,7.584,7.349,9.785,8.643,9.846,8.822,4.269,2.883,1.593,7.546,7.161,2.439,4.574,5.571,14.166,3.947,9.247,2.803,0,6.404,7.45,13.292,3.797,0,3.535,8.417,6.965,9.057,12.285,2.905,6.457,9.667,0,2.003,2.212,6.899,4.657,9.998,5.905,3.254,182.8,2.437,7.59,7.473,3.002,4.693,11.48,4.497,9.466,0,4.992,9.283,3.382,7.686,6.317,2.08,4.839,3.438,6.35,5.376,0,15.946,9.271,4.856,5.203
MPB:bin_000127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MPB:bin_000129,0,0,0,0,0,0,0,0,0,0.847,0,0,0.737,0,0,0,0,0,0,0,0,1.022,1.921,0,0,0,0,0,1.249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.07,0.787,0.77,0,0,0,0,0,0,0,0.995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.053,0,0,0,0,0,0,0,1.083,0,0
MPB:bin_000130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MPB:bin_000131,7.9,7.138,16.526,20.677,13.837,9.834,9.445,16.859,5.037,9.831,12.012,15.924,12.868,12.154,8.784,6.963,0,0,9.238,16.995,9.93,26.921,15.317,19.16,9.173,14.884,11.197,5.158,12.588,23.528,14.967,16.728,19.994,18.927,40.715,7.612,17.513,24.008,27.635,6.248,8.513,7.727,0,7.717,19.495,11.301,21.36,16.123,6.39,9.959,24.431,0,9.01,13.005,24.584,8.045,7.934,9.025,32.751,408.898,6.482,16.772,11.704,6.758,10.386,18.087,9.422,17.77,0,14.741,21.652,15.707,24.915,14.774,21.546,14.762,13.984,7.194,5.94,12.562,21.938,20.733,8.564,6.656
MPB:bin_000132,14.1,21.232,18.992,10.704,22.073,24.988,14.61,18.157,11.783,20.769,15.655,24.111,28.756,14.003,14.94,20.472,0,10.561,16.314,22.306,24.746,29.849,27.183,17.435,12.997,17.119,11.749,12.434,14.561,15.445,23.949,18.926,22.191,40.884,20.092,0,14.725,25.335,15.896,19.455,0,12.165,5.174,19.328,17.252,13.944,25.424,23.57,14.359,44.859,31.205,19.529,20.759,12.034,25.062,15.419,11.181,17.49,25.311,447.206,29.444,31.117,14.993,10.575,18.169,24.192,29.542,17.425,10.197,19.421,32.677,15.462,29.468,30.33,16.254,12.355,12.435,16.441,18.419,9.133,35.834,26.73,18.444,14.461
MPB:bin_000133,0,1.727,1.546,1.302,1.439,1.365,0,1.106,0,1.191,0,0,2.17,1.492,0,0,0,0,1.447,1.674,0,1.859,3.646,0,0,1.688,0,0,1.601,2.646,0,0,1.672,2.051,0,0,1.576,0,1.564,0,0,1.042,0,0,2.017,0,1.745,2.08,1.07,0,2.839,0,0,0,1.763,1.063,0,0,0,0,0,1.848,1.313,0,0,2.11,0,1.557,0,0,1.576,0,0,0,1.327,0,1.445,0,0,0,2.782,1.959,1.008,0
MPB:bin_000135,0,1.365,0,1.186,2.115,0.932,0.884,1.275,0.804,1.631,0,1.593,2.112,1.692,0.726,0,0,0,0,1.956,1.776,2.351,1.63,1.009,0,1.854,1.11,0,1.634,2.066,1.039,1.329,1.509,5.142,0,0,1.218,0,1.385,1.619,0,0,0,0.932,1.198,1.187,2.804,1.96,0,4.912,2.153,0,1.122,1.105,2.007,1.592,0,1.595,0,32.788,0.97,2.563,1.326,0,1.284,1.624,1.041,1.909,0,1.29,1.426,0,1.921,2.039,1.383,0.941,0,0.824,1.799,0,3.11,1.842,0.948,0
MPB:bin_000136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MPB:bin_000137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MPB:bin_000138,0,2.416,1.773,2.197,3.203,2.536,2.632,2.928,1.243,1.774,0,2.133,3.299,2.257,1.725,1.942,0,0,1.342,3.45,2.011,4.353,3.337,2.57,2.684,2.231,1.974,0.856,2.063,3.374,2.67,3.391,5.099,5.145,4.739,0,2.416,4.211,3.378,1.709,0,1.635,0,1.782,3.588,3.15,3.973,3.845,2.063,4.194,5.225,0,1.654,1.844,3.897,1.511,0,2.757,3.938,53.737,2.879,2.902,3.016,1.136,1.87,4.043,2.297,2.703,0,2.778,3.431,1.811,4.181,3.398,4.26,2.71,2.153,2.26,2.006,0,4.023,2.445,1.686,2.898
