genome,M305727,M305800,M305717,M305830,M305813,M305745,M305810,M305827,M305702,M305733,M305808,M305742,M305714,M305801,M305831,M305743,M305811,M305819,M305736,M305716,M305799,M305719,M305709,M305814,M305824,M305842,M305749,M305721,M305825,M305836,M305843,M305718,M305845,M305704,M305726,M305738,M305708,M305823,M305820,M305833,M305821,M305706,M305725,M305806,M305807,M305826,M305724,M305828,M305715,M305817,M305840,M305734,M305802,M305744,M305834,M305729,M305731,M305711,M305832,M305722,M305798,M305707,M305841,M305732,M305812,M305837,M305829,M305712,M305818,M305815,M305747,M305740,M305739,M305805,M305705,M305720,M305741,M305728,M305803,M305735,M305746,M305844,M305838,M305710
D300633:bin_000006,6.659,13.546,0,3.816,7.45,6.778,0.979,1.873,0,0,2.021,5.409,0,0,15.742,3.536,0,0,3.823,13.88,2.664,9.691,25.606,3.14,11.003,0,0,2.092,4.324,0,4.579,0,5.47,16.064,8.738,12.511,0,0,6.147,5.518,1.608,0,5.402,0,0,5.922,2.234,6.032,7.598,1.865,0,7.805,1.436,9.859,0,9.334,10.908,0,1.304,0,8.347,8.728,0,0,1.207,0,4.183,2.135,9.896,2.739,13.209,6.655,0,12.452,9.676,17.846,0,10.644,5.833,4.236,6.133,4.927,0,0
D300634:bin_000017,8.163,17.122,0,3.974,4.701,11.832,1.103,3.234,0,0,1.851,6.031,0,0,6.574,5.45,6.802,0,0,23.982,4.819,16.417,49.671,7.716,1.666,0,2.881,0,4.89,0,6.408,0,2.683,12.73,17.717,5.324,6.392,0,3.373,11.808,3.548,0,23.012,2.777,0,10.706,9.218,7.158,8.142,2.173,0,17.37,1.343,8.814,0,21.081,8.533,0,1.623,2.559,13.699,18.988,0,0,2.98,0,8.224,0,12.752,1.98,17.267,19.883,0,3.579,8.361,4.1,0,22.033,14.603,5.034,2.33,3.255,0,0
D300634:bin_000019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D300634:bin_000035,0,3.395,0,4.487,4.006,8.985,1.31,4.691,0,0,0,2.361,0,0,16.148,3.981,4.113,0,3.563,4.585,1.549,4.204,12.94,2.681,2.74,0,2.613,0,3.05,0,3.254,0,2.14,4.512,3.124,2.676,1.883,0,3.651,6.259,2.466,0,7.184,0,0,6.426,3.91,5.129,3.755,3.834,0,8.108,0,8.68,0,5.414,8.838,0,1.345,0,8.003,3.882,0,0,1.487,0,4.538,0,5.187,0,8.193,4.407,0,5.525,2.558,2.194,0,7.218,4.486,2.959,4.312,2.977,0,0
D300637:bin_000029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.946,0,0,0,0,0
D300637:bin_000032,2.588,10.629,0,5.565,7.284,16.288,1.193,2.37,0,0,1.888,5.751,0,0,8.692,7.753,3.787,0,3.01,10.862,10.518,12.832,14.192,4.916,1.923,0,3.014,0,4.226,0,7.312,0,4.987,12.963,4.206,10.151,8.546,0,8.362,22.254,5.723,0,6.374,3.818,13.636,12.554,5.934,12.465,12.772,2.69,0,6.384,1.409,4.805,0,10.5,7.451,0,3.669,2.072,10.361,9.534,0,0,6.118,1.288,9.568,0,13.982,2.152,13.761,15.258,0,8.969,4.596,5.21,0,13.652,19.366,3.529,4.873,6.211,0,0
D300638:bin_000035,5.682,46.796,0,19.276,24.303,47.717,4.555,10.72,0,2.524,7.93,20.381,0,1.694,35.044,15.406,13.162,1.452,10.099,39.793,32.727,52.299,62.863,28.729,9.445,3.662,9.128,6.7,17.708,1.737,21.796,0,20.591,42.376,23.703,32.463,26.829,2.682,32.054,46.686,12.39,0,26.758,10.484,24.153,50.408,19.556,31.42,40.752,17.608,2.624,41.086,6.543,20.973,2.048,37.242,40.912,0,11.224,11.515,31.598,31.327,0,0,20.056,2.423,36.916,5.213,27.97,12.238,54.076,40.832,2.536,40.193,16.565,24.533,0,38.926,64.556,11.898,14.955,16.647,4.057,0
D300639:bin_000025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D300642:bin_000010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D300642:bin_000012,0,5.022,0,0,3.587,5.184,0,0,0,0,0,0,0,0,10.875,2.25,0,0,0,7.367,1.642,2.583,11.381,2.236,3.366,0,0,0,2.694,0,3.364,0,2.857,3.924,0,4.084,0,0,11.162,3.355,1.686,0,3.64,0,0,6.276,2.236,7.499,2.773,2.843,0,5.734,0,4.471,0,5.107,7.006,0,1.166,2.646,3.648,3.724,0,0,1.15,0,2.794,0,2.165,2.165,7.953,4.146,0,5.183,0,6.09,0,4.546,0,0,0,2.744,0,0
D300642:bin_000016,0,0,0,8.726,0,0,0,0,0,0,0,0,0,0,0,0,1.542,0,0,0,0,0,0,5.962,0,2.424,0,0,1.945,1.512,0,0,0,199.279,0,0,0,0,0,0,0,0,6.988,1.539,0,262.459,0,5.732,0,3.627,0,0,0,0,0,0,0,0,0,0,0,8.899,0,0,70.326,0,0,0,0,0,0,0,0,21.608,0,0,0,0,0,22.965,0,0,0,0
D300645:bin_000002,2.276,9.201,0,5.297,7.992,15.567,0,4.203,0,0,3.239,7.516,0,0,13.174,5.358,4.022,0,4.263,13.554,8.28,17.788,18.613,5.415,2.959,2.271,4.012,0,3.783,0,5.731,0,3.946,15.816,4.134,8.734,7.775,0,12.065,19.982,3.179,0,5.883,2.866,9.046,13.278,8.688,9.696,15.203,6.2,1.32,14.967,2.062,7.201,0,12.714,9.902,0,5.173,3.183,13.008,3.634,0,0,5.508,0,13.54,0,10.05,3.892,19.376,15.212,0,10.338,3.814,3.339,0,15.823,23.45,4.008,5.394,4.977,1.53,0
D300645:bin_000005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D300645:bin_000026,0,3.566,0,1.658,2.492,4.619,0,0,0,0,0,3.244,0,0,3.935,2.675,0,0,0,5.196,2.145,4.402,10.472,0,0,0,0,0,1.78,0,2.746,0,1.831,4.372,0,0,0,0,3.853,3.118,1.674,0,0,0,2.206,5.184,0,2.313,4.315,2.208,0,4.94,0,0,0,3.78,4.423,0,0,0,2.91,3.052,0,0,1.943,0,3.113,0,3.159,0,3.972,4.298,0,3.58,0,0,0,3.985,5.364,0,0,2.141,0,0
D300645:bin_000028,7.801,67.885,0,23.78,36.197,61.937,6.263,16.572,0,1.913,9.639,24.93,0,0,39.391,20.546,19.837,2.001,16.775,57.782,38.486,70.219,66.381,43.233,13.649,4.501,7.248,4.605,27.075,2.587,29.978,0,25.293,48.546,34.488,42.763,38.311,3.713,44.534,72.465,18.928,0,35.645,15.899,36.117,68.275,30.803,45.025,52.345,18.14,5.024,46.289,10.128,28.413,2.594,49.218,50.056,0,19.03,10.502,48.995,40.933,0,0,27.056,4.105,54.15,5.987,42.854,19.2,81.481,63.484,3.531,49.332,23.085,22.05,2.292,55.39,99.433,14.69,16.465,20.466,5.369,0
D300646:bin_000002,3.337,24.916,0,16.663,12.544,23.822,3.12,9.819,0,0,5.388,10.017,0,1.357,26.334,9.8,16.809,1.447,17.359,16.825,11.278,30.496,47.028,15.626,8.192,2.922,7.076,2.389,12.024,1.25,18.759,0,16.069,26.037,11.08,27.527,2.554,0,38.584,17.367,7.059,0,19.033,5.572,2.08,20.708,15.386,15.712,9.51,10.973,0,18.736,2.712,15.045,0,19.475,58.817,0,7.995,5.86,15.123,11.773,0,0,3.469,3.068,17.242,5.755,16.306,8.301,38.225,15.716,0,17.213,11.187,17.019,0,23.13,14.849,14.502,18.487,11.686,1.908,0
D300646:bin_000008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D300647:bin_000001,0,5.63,0,3.289,4.492,10.562,1.621,3.854,0,0,1.219,2.495,0,0,18.457,5.71,1.752,0,3.668,4.792,1.402,5.982,17.341,2.408,2.841,0,5.29,0,3.457,0,3.419,0,2.401,5.854,2.729,2.745,3.408,0,4.878,6.852,1.633,0,11.355,0,1.265,5.586,6.595,8.434,4.698,7.64,0,11.242,0,6.959,0,8.576,10.964,0,1.528,0,14.493,8.489,0,0,2.323,0,4.966,0,3.813,0,9.05,5.111,0,7.921,3.567,3.438,0,9.35,6.044,2,4.807,1.794,0,0
D300647:bin_000007,7.025,56.366,0,24.147,24.838,29.391,5.675,22.455,0,3.291,9.224,15.214,2.996,1.145,63.719,18.855,29.809,1.52,15.511,55.826,15.758,46.047,89.171,22.599,16.505,7.084,17.181,5.315,19.985,3.452,25.028,0,20.516,36.027,19.694,42.875,6.729,1.82,42.745,35.44,13.006,0,29.805,8.602,7.109,36.307,23.478,31.95,18.481,19.45,1.492,41.808,3.794,29.137,0,38.943,64.975,0,11.538,7.886,23.278,16.517,0,2.051,10.585,2.738,28.022,6.499,27.852,11.795,53.564,25.469,4.354,28.735,18.646,37.59,0,45.076,27.038,16.958,24.658,20.14,3.167,0
D300647:bin_000020,1.999,6.818,0,3.146,5.645,14.219,0.997,2.538,0,0,2.583,16.254,0,0,11.361,2.577,4.45,0,4.872,3.819,6.026,9.564,29.702,7.067,5.875,0,4.782,0,6.43,0,6.73,0,3.468,12.405,9.703,3.235,0,0,5.997,8.133,1.306,0,4.125,2.63,2.307,8.503,5.29,6.911,6.261,3.705,1.329,8.084,0,6.22,0,12.833,10.43,0,1.737,2.815,10.16,11.724,0,0,2.355,1.137,9.868,0,13.87,1.63,10.044,16.157,0,6.456,4.262,6.908,0,5.159,7.743,4.402,7.832,4.949,2.284,0
D300648:bin_000006,5.162,15.121,0,14.894,13.727,25.147,2.2,10.396,0,0,2.719,10.814,0,0,33.726,9.461,8.157,0,7.183,26.317,8.752,18.501,53.749,9.891,9.489,0,6.447,0,8.908,1.524,13.173,0,10.759,18.05,11.174,15.022,10.382,0,27.232,23.024,6.122,0,13.098,3.404,9.061,34.968,15.006,11.98,18.827,11.707,0,31.769,2.441,18.598,0,16.992,35.394,0,6.352,4.331,14.902,10.988,0,0,8.184,0,17.338,0,19.761,3.807,31.834,18.954,0,18.285,6.21,10.851,0,21.405,21.419,9.394,13.859,15.175,1.427,0
D300648:bin_000013,0,1.576,0,2.261,1.951,4.754,0,2.248,0,0,0,0,0,0,8.42,0,1.963,0,0,2.179,0,0,6.861,0,1.409,0,0,0,0,0,1.546,0,0,0,0,0,0,0,1.68,3.229,0,0,3.822,0,0,3.126,0,2.502,0,1.873,0,3.999,0,4.352,0,2.522,4.191,0,0,0,4.272,0,0,0,0,0,2.116,0,2.641,0,3.977,0,0,2.939,0,0,0,3.912,2.545,0,0,1.49,0,0
D300648:bin_000014,0,0,0,0,0,2.742,0,0,0,0,0,0,0,0,5.81,0,0,0,0,1.878,0,2.763,5.514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.438,0,0,2.686,0,0,1.336,0,2.521,1.869,1.906,0,3.165,0,2.873,0,0,3.767,0,0,0,1.92,0,0,0,0,0,1.319,0,0,0,0,2.003,0,2.468,0,0,0,0,1.618,0,0,0,0,0
D300649:bin_000001,1.99,20.862,0,14.393,7.209,10.955,1.184,8.864,0,2.131,3.24,8.199,0,0,13.592,7.07,5.563,0,5.6,15.946,5.334,14.148,29.765,4.163,2.912,0,2.687,0,4.4,0,9.723,0,12.153,7.302,4.424,10.279,2.092,0,21.589,3.262,2.978,0,5.624,2.022,0,10.955,7.147,13.493,4.379,3.265,0,9.355,1.513,13.877,0,8.458,25.524,0,4.522,0,4.164,4.288,0,0,4.049,1.26,19.379,0,6.573,1.437,20.685,8.335,0,13.035,3.845,4.392,0,10.338,8.446,5.233,2.718,15.226,0,0
D300649:bin_000007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D300650:bin_000002,0,2.178,0,0,0,2.789,0,1.727,0,0,0,0,0,0,2.953,0,1.149,0,0,3.826,0,0,11.304,0,0,0,0,0,0,0,0,0,0,0,0,1.975,0,0,0,1.65,0,0,0,0,0,2.239,0,2.159,0,1.356,0,3.001,0,0,0,0,4.112,0,0,0,1.811,0,0,0,0,0,1.234,0,1.328,0,2.798,0,0,2.505,1.792,0,0,4.373,3.487,0,0,0,0,0
D300650:bin_000005,0,4.644,0,1.409,2.615,6.078,0,0,0,0,0,6.008,0,0,2.581,0,1.508,0,0,2.156,4.07,3.784,11.312,4.024,0,0,0,0,0,0,3.91,0,0,6.201,2.914,3.436,3.624,1.982,2.618,11.996,1.535,0,0,0,6.925,6.54,0,5.236,7.198,1.353,0,4.564,0,1.923,0,2.356,2.822,0,2.67,0,4.524,2.866,0,0,11.956,0,6.181,0,2.936,0,4.243,4.672,0,1.966,0,0,0,2.578,10.247,0,0,4.725,0,0
D300650:bin_000008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D300650:bin_000025,0,1.803,0,0,0,3.635,0,0,0,0,0,4.332,0,0,0,0,0,0,0,0,2.343,4.647,16.347,6.939,1.859,0,0,0,1.522,0,1.939,0,0,4.03,3.179,3.577,0,0,0,2.429,2.319,0,3.296,1.451,0,4.216,0,2.444,0,0,0,0,0,0,0,6.626,2.306,0,0,0,1.874,3.433,0,0,0,0,2.146,0,2.994,2.475,2.526,0,0,0,0,2.18,0,2.493,0,0,0,0,0,0
D300650:bin_000036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.415,0,0,0,0,0,0,0,4.977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D300651:bin_000022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D300651:bin_000029,0,9.888,0,0,0,0,0,0,0,0,0,14.501,0,0,0,6.135,0,0,0,4.515,4.197,2.246,3.306,0,0,0,0,0,0,0,0,0,0,0,0,0,2.385,0,0,1.565,0,0,0,0,3.037,1.42,0,0,2.047,0,0,3.357,0,0,0,5.663,0,0,0,0,3.519,0,0,0,0,0,1.533,0,1.698,0,2.177,2.639,0,1.529,0,0,0,0,113.377,0,0,0,0,0
D300651:bin_000031,0,6.457,0,2.651,3.376,10.076,0,0,0,0,0,5.04,0,0,1.688,2.767,2.281,0,0,8.582,8.036,8.193,11.997,4.071,0,0,0,0,2.858,0,2.71,0,3.964,3.393,4.12,5.579,6.909,4.675,3.072,8.8,4.601,0,0,1.437,7.9,9.341,0,7.155,12.836,10.116,0,3.252,0,0,0,4.141,2.4,0,3.177,2.207,3.404,7.054,0,0,5.755,0,7.689,0,2.24,1.302,3.981,6.224,0,2.438,6.585,0,0,3.85,11.513,0,3.127,3.533,0,0
D300651:bin_000040,0,1.647,0,0,1.251,2.209,0,0,0,0,0,0,0,0,1.571,0,0,0,0,0,1.641,3.464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.352,0,0,0,0,0,1.9,0,0,2.736,0,0,0,0,0,0,0,0,0,1.841,0,0,0,0,0,1.281,0,2.873,0,0,0,0,0,0,0,0,0,0,0,1.828,0,0,0,0,0
D300652:bin_000001,5.946,32.201,2.105,12.393,19.342,36.259,2.691,10.24,0,0,3.513,19.789,0,0,27.242,15.78,10.946,1.605,6.505,38.674,19.241,32.488,88.712,12.187,7.019,1.786,4.883,2.611,11.814,0,15.082,0,12.174,52.874,21.68,15.249,21.219,2.307,23.173,35.627,8.632,0,24.189,4.791,16.765,38.817,12.695,19.081,42.782,14.518,2.28,34.455,3.879,14.496,0,31.974,23.662,0,7.279,4.532,31.764,18.345,0,0,14.023,1.72,30.123,3.051,32.801,6.386,39.345,49.849,2.188,25.472,10.727,11.45,0,35.272,51.457,13.297,12.739,14.302,1.737,0
D300653:bin_000003,2.874,9.113,0,6.04,6.608,9.505,1.717,4.631,0,0,3.81,9.746,0,0,11.203,6.471,8.08,0,2.428,5.888,3.183,8.83,32.234,6.257,4.793,1.183,5.27,1.947,3.264,0,4.534,0,5.4,16.479,9.638,4.576,4.226,0,11.973,7.633,4.332,0,7.943,2.193,0,12.203,6.965,6.592,8.446,5.75,0,13.908,2.002,5.723,0,8.02,15.458,0,3.021,3.073,11.693,7.049,0,0,2.038,0,5.672,1.927,8.323,3.218,14.523,8.362,0,9.996,0,5.208,0,13.196,11.696,6.156,4.595,6.17,0,0
D300654:bin_000002,0,3.324,0,0,1.111,4.491,0,2.265,0,0,0,0,0,0,0,0,1.819,0,0,6.526,2.798,8.584,17.658,3.05,0,0,0,0,1.439,0,4.745,0,2.927,4.291,0,2.808,14.324,0,0,12.423,1.235,0,19.344,0,10.073,6.498,0,2.066,24.134,0,0,6.525,0,0,0,4.733,3.176,0,0,0,4.795,3.06,0,0,8.65,0,3.45,0,7.571,1.373,5.799,4.125,0,3.335,0,0,0,9.371,14.843,0,1.974,2.245,0,0
D300654:bin_000014,0,16.176,0,1.659,5.112,24.328,0,0,0,0,1.411,5.227,0,0,3.731,2.512,5.849,0,0,7.911,6.011,8.344,15.875,3.543,0,0,2.175,0,1.688,0,4.078,0,1.597,4.536,2.578,9.124,3.643,0,4.999,7.601,4.061,0,3.046,1.948,8.446,8.082,2.018,12.08,10.38,1.984,0,13.532,1.703,5.026,0,10.049,5.957,0,1.719,0,8.664,14.942,0,0,6.825,0,5.867,0,5.058,2.399,11.971,7.978,0,5.983,2.348,3.567,0,3.112,19.707,2.349,2.317,7.758,0,0
D300654:bin_000018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D300654:bin_000019,0,2.129,0,0,1.938,2.783,0,0,0,0,0,0,0,0,5.22,0,0,0,0,0,0,0,0,1.547,0,0,0,0,0,0,1.398,0,2.22,0,0,0,0,0,30.437,1.44,0,0,2.061,0,0,3.669,0,1.981,0,1.7,0,0,0,0,0,0,4.635,0,0,0,0,0,0,0,0,0,1.316,0,0,0,2.816,0,0,1.446,0,0,0,0,0,0,2.352,0,0,0
D300655:bin_000005,2.105,13.58,0,9.87,10.566,14.961,2.239,6.263,0,0,3.158,7.504,0,0,15.46,4.686,9.984,0,2.24,23.242,7.692,22.576,28.564,11.048,3.312,0,0,0,6.224,0,8.451,0,7.687,14.244,8.867,11.804,11.729,0,9.312,18.104,3.128,0,23.81,3.714,10.203,15.855,10.776,10.418,13.287,6.152,1.639,12.887,1.774,10.738,0,13.805,11.222,0,2.938,4.151,18.547,12.422,0,0,11.547,1.295,12.969,0,11.741,7.455,26.185,15.011,0,12.78,5.984,6.101,0,21.053,23.166,3.26,5.833,7.997,1.725,0
D300655:bin_000016,0,4.605,0,1.998,6.774,9.783,0,1.837,0,0,1.783,4.395,0,0,4.144,3.092,2.991,0,0,7.196,7.853,8.357,16.873,2.223,1.862,0,2.781,2.201,2.764,0,4.472,0,2.87,4.533,3.551,6.718,5.343,0,5.14,7.266,3.328,0,4.709,1.448,6.215,13.35,5.334,5.169,13.351,6.656,0,9.201,1.423,2.95,0,6.572,5.562,0,3.41,2.41,6.772,5.886,0,0,4.102,0,8.132,0,4.502,1.255,7.42,10.169,0,6.945,2.055,0,0,6.81,18.08,0,3.605,1.311,1.587,0
D300656:bin_000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
